"","fips","county","candidate","votes"
"16061","28123","Scott","Barack Obama for President and Joe Biden for Vice President, Democrat",5031
"16067","28125","Sharkey","Barack Obama for President and Joe Biden for Vice President, Democrat",1782
"16073","28127","Simpson","Barack Obama for President and Joe Biden for Vice President, Democrat",4723
"16079","28129","Smith","Barack Obama for President and Joe Biden for Vice President, Democrat",1979
"16085","28131","Stone","Barack Obama for President and Joe Biden for Vice President, Democrat",2003
"16091","28133","Sunflower","Barack Obama for President and Joe Biden for Vice President, Democrat",8199
"16097","28135","Tallahatchie","Barack Obama for President and Joe Biden for Vice President, Democrat",3959
"16103","28137","Tate","Barack Obama for President and Joe Biden for Vice President, Democrat",4933
"16109","28139","Tippah","Barack Obama for President and Joe Biden for Vice President, Democrat",2317
"16115","28141","Tishomingo","Barack Obama for President and Joe Biden for Vice President, Democrat",1643
"16121","28143","Tunica","Barack Obama for President and Joe Biden for Vice President, Democrat",3475
"16127","28145","Union","Barack Obama for President and Joe Biden for Vice President, Democrat",2742
"16133","28147","Walthall","Barack Obama for President and Joe Biden for Vice President, Democrat",3422
"16139","28149","Warren","Barack Obama for President and Joe Biden for Vice President, Democrat",10786
"16145","28151","Washington","Barack Obama for President and Joe Biden for Vice President, Democrat",13981
"16151","28153","Wayne","Barack Obama for President and Joe Biden for Vice President, Democrat",4148
"16157","28155","Webster","Barack Obama for President and Joe Biden for Vice President, Democrat",1190
"16163","28157","Wilkinson","Barack Obama for President and Joe Biden for Vice President, Democrat",3412
"16169","28159","Winston","Barack Obama for President and Joe Biden for Vice President, Democrat",4607
"16175","28161","Yalobusha","Barack Obama for President and Joe Biden for Vice President, Democrat",3030
"16181","28163","Yazoo","Barack Obama for President and Joe Biden for Vice President, Democrat",6603
"16188","30001","Beaverhead","BARACK OBAMA",1371
"16191","30003","Big Horn","BARACK OBAMA",2882
"16194","30005","Blaine","BARACK OBAMA",1616
"16197","30007","Broadwater","BARACK OBAMA",764
"16200","30009","Carbon","BARACK OBAMA",2146
"16203","30011","Carter","BARACK OBAMA",96
"16206","30013","Cascade","BARACK OBAMA",15232
"16209","30015","Chouteau","BARACK OBAMA",978
"16212","30017","Custer","BARACK OBAMA",1833
"16215","30019","Daniels","BARACK OBAMA",237
"16218","30021","Dawson","BARACK OBAMA",1219
"16221","30023","Deer Lodge","BARACK OBAMA",2860
"16224","30025","Fallon","BARACK OBAMA",237
"16227","30027","Fergus","BARACK OBAMA",1640
"16230","30029","Flathead","BARACK OBAMA",13892
"16233","30031","Gallatin","BARACK OBAMA",21961
"16236","30033","Garfield","BARACK OBAMA",66
"16239","30035","Glacier","BARACK OBAMA",2924
"16242","30037","Golden Valley","BARACK OBAMA",110
"16245","30039","Granite","BARACK OBAMA",533
"16248","30041","Hill","BARACK OBAMA",3403
"16251","30043","Jefferson","BARACK OBAMA",2272
"16254","30045","Judith Basin","BARACK OBAMA",337
"16257","30047","Lake","BARACK OBAMA",5805
"16260","30049","Lewis and Clark","BARACK OBAMA",15620
"16263","30051","Liberty","BARACK OBAMA",257
"16266","30053","Lincoln","BARACK OBAMA",2552
"16269","30057","Madison","BARACK OBAMA",1289
"16272","30055","McCone","BARACK OBAMA",223
"16275","30059","Meagher","BARACK OBAMA",269
"16278","30061","Mineral","BARACK OBAMA",700
"16281","30063","Missoula","BARACK OBAMA",32824
"16284","30065","Musselshell","BARACK OBAMA",492
"16287","30067","Park","BARACK OBAMA",3783
"16290","30069","Petroleum","BARACK OBAMA",49
"16293","30071","Phillips","BARACK OBAMA",471
"16296","30073","Pondera","BARACK OBAMA",975
"16299","30075","Powder River","BARACK OBAMA",170
"16302","30077","Powell","BARACK OBAMA",888
"16305","30079","Prairie","BARACK OBAMA",167
"16308","30081","Ravalli","BARACK OBAMA",7285
"16311","30083","Richland","BARACK OBAMA",1002
"16314","30085","Roosevelt","BARACK OBAMA",2086
"16317","30087","Rosebud","BARACK OBAMA",1422
"16320","30089","Sanders","BARACK OBAMA",1720
"16323","30091","Sheridan","BARACK OBAMA",665
"16326","30093","Silver Bow","BARACK OBAMA",10857
"16329","30095","Stillwater","BARACK OBAMA",1248
"16332","30097","Sweet Grass","BARACK OBAMA",475
"16335","30099","Teton","BARACK OBAMA",1082
"16338","30101","Toole","BARACK OBAMA",582
"16341","30103","Treasure","BARACK OBAMA",114
"16344","30105","Valley","BARACK OBAMA",1385
"16347","30107","Wheatland","BARACK OBAMA",272
"16350","30109","Wibaux","BARACK OBAMA",98
"16353","30111","Yellowstone","BARACK OBAMA",26403
"16357","37001","Alamance","Obama/Biden",28875
"16361","37003","Alexander","Obama/Biden",4611
"16365","37005","Alleghany","Obama/Biden",1583
"16369","37007","Anson","Obama/Biden",7019
"16373","37009","Ashe","Obama/Biden",4116
"16377","37011","Avery","Obama/Biden",1882
"16381","37013","Beaufort","Obama/Biden",9435
"16385","37015","Bertie","Obama/Biden",6695
"16389","37017","Bladen","Obama/Biden",8062
"16393","37019","Brunswick","Obama/Biden",22038
"16397","37021","Buncombe","Obama/Biden",70625
"16401","37023","Burke","Obama/Biden",13701
"16405","37025","Cabarrus","Obama/Biden",32849
"16409","37027","Caldwell","Obama/Biden",10898
"16413","37029","Camden","Obama/Biden",1508
"16417","37031","Carteret","Obama/Biden",10301
"16421","37033","Caswell","Obama/Biden",5348
"16425","37035","Catawba","Obama/Biden",24069
"16429","37037","Chatham","Obama/Biden",18361
"16433","37039","Cherokee","Obama/Biden",3378
"16437","37041","Chowan","Obama/Biden",3556
"16441","37043","Clay","Obama/Biden",1579
"16445","37045","Cleveland","Obama/Biden",17062
"16449","37047","Columbus","Obama/Biden",11050
"16453","37049","Craven","Obama/Biden",18763
"16457","37051","Cumberland","Obama/Biden",75792
"16461","37053","Currituck","Obama/Biden",3562
"16465","37055","Dare","Obama/Biden",7393
"16469","37057","Davidson","Obama/Biden",20624
"16473","37059","Davie","Obama/Biden",5735
"16477","37061","Duplin","Obama/Biden",9033
"16481","37063","Durham","Obama/Biden",111224
"16485","37065","Edgecombe","Obama/Biden",18310
"16489","37067","Forsyth","Obama/Biden",92323
"16493","37069","Franklin","Obama/Biden",13436
"16497","37071","Gaston","Obama/Biden",33171
"16501","37073","Gates","Obama/Biden",2786
"16505","37075","Graham","Obama/Biden",1119
"16509","37077","Granville","Obama/Biden",13598
"16513","37079","Greene","Obama/Biden",3778
"16517","37081","Guilford","Obama/Biden",146365
"16521","37083","Halifax","Obama/Biden",17176
"16525","37085","Harnett","Obama/Biden",17331
"16529","37087","Haywood","Obama/Biden",11833
"16533","37089","Henderson","Obama/Biden",18642
"16537","37091","Hertford","Obama/Biden",7843
"16541","37093","Hoke","Obama/Biden",10076
"16545","37095","Hyde","Obama/Biden",1163
"16549","37097","Iredell","Obama/Biden",26076
"16553","37099","Jackson","Obama/Biden",8095
"16557","37101","Johnston","Obama/Biden",27290
"16561","37103","Jones","Obama/Biden",2352
"16565","37105","Lee","Obama/Biden",10801
"16569","37107","Lenoir","Obama/Biden",13948
"16573","37109","Lincoln","Obama/Biden",11024
"16577","37113","Macon","Obama/Biden",5712
"16581","37115","Madison","Obama/Biden",4484
"16585","37117","Martin","Obama/Biden",6583
"16589","37111","McDowell","Obama/Biden",6031
"16593","37119","Mecklenburg","Obama/Biden",272262
"16597","37121","Mitchell","Obama/Biden",1838
"16601","37123","Montgomery","Obama/Biden",4706
"16605","37125","Moore","Obama/Biden",16505
"16609","37127","Nash","Obama/Biden",24313
"16613","37129","New Hanover","Obama/Biden",48668
"16617","37131","Northampton","Obama/Biden",7232
"16621","37133","Onslow","Obama/Biden",18490
"16625","37135","Orange","Obama/Biden",53901
"16629","37137","Pamlico","Obama/Biden",2647
"16633","37139","Pasquotank","Obama/Biden",10282
"16637","37141","Pender","Obama/Biden",9632
"16641","37143","Perquimans","Obama/Biden",2759
"16645","37145","Person","Obama/Biden",8418
"16649","37147","Pitt","Obama/Biden",41843
"16653","37149","Polk","Obama/Biden",4013
"16657","37151","Randolph","Obama/Biden",14773
"16661","37153","Richmond","Obama/Biden",9904
"16665","37155","Robeson","Obama/Biden",24988
"16669","37157","Rockingham","Obama/Biden",16351
"16673","37159","Rowan","Obama/Biden",22650
"16677","37161","Rutherford","Obama/Biden",9374
"16681","37163","Sampson","Obama/Biden",11566
"16685","37165","Scotland","Obama/Biden",8215
"16689","37167","Stanly","Obama/Biden",8431
"16693","37169","Stokes","Obama/Biden",6018
"16697","37171","Surry","Obama/Biden",9112
"16701","37173","Swain","Obama/Biden",2618
"16705","37175","Transylvania","Obama/Biden",6826
"16709","37177","Tyrrell","Obama/Biden",837
"16713","37179","Union","Obama/Biden",32473
"16717","37181","Vance","Obama/Biden",13323
"16721","37183","Wake","Obama/Biden",267262
"16725","37185","Warren","Obama/Biden",6978
"16729","37187","Washington","Obama/Biden",3833
"16733","37189","Watauga","Obama/Biden",13002
"16737","37191","Wayne","Obama/Biden",23314
"16741","37193","Wilkes","Obama/Biden",8148
"16745","37195","Wilson","Obama/Biden",20875
"16749","37197","Yadkin","Obama/Biden",3957
"16753","37199","Yancey","Obama/Biden",3981
"16758","38001","Adams","OBAMA",328
"16764","38003","Barnes","OBAMA",2394
"16770","38005","Benson","OBAMA",1235
"16776","38007","Billings","OBAMA",89
"16782","38009","Bottineau","OBAMA",1183
"16788","38011","Bowman","OBAMA",414
"16794","38013","Burke","OBAMA",230
"16800","38015","Burleigh","OBAMA",14122
"16806","38017","Cass","OBAMA",34712
"16812","38019","Cavalier","OBAMA",818
"16818","38021","Dickey","OBAMA",853
"16824","38023","Divide","OBAMA",385
"16830","38025","Dunn","OBAMA",508
"16836","38027","Eddy","OBAMA",486
"16842","38029","Emmons","OBAMA",383
"16848","38031","Foster","OBAMA",607
"16854","38033","Golden Valley","OBAMA",162
"16860","38035","Grand Forks","OBAMA",14032
"16866","38037","Grant","OBAMA",334
"16872","38039","Griggs","OBAMA",536
"16878","38041","Hettinger","OBAMA",313
"16884","38043","Kidder","OBAMA",393
"16890","38045","LaMoure","OBAMA",740
"16896","38047","Logan","OBAMA",232
"16902","38049","McHenry","OBAMA",943
"16908","38051","McIntosh","OBAMA",459
"16914","38053","McKenzie","OBAMA",927
"16920","38055","McLean","OBAMA",1670
"16926","38057","Mercer","OBAMA",1166
"16932","38059","Morton","OBAMA",4469
"16938","38061","Mountrail","OBAMA",1403
"16944","38063","Nelson","OBAMA",767
"16950","38065","Oliver","OBAMA",281
"16956","38067","Pembina","OBAMA",1253
"16962","38069","Pierce","OBAMA",660
"16968","38071","Ramsey","OBAMA",2164
"16974","38073","Ransom","OBAMA",1343
"16980","38075","Renville","OBAMA",398
"16986","38077","Richland","OBAMA",3198
"16992","38079","Rolette","OBAMA",3353
"16998","38081","Sargent","OBAMA",1075
"17004","38083","Sheridan","OBAMA",163
"17010","38085","Sioux","OBAMA",900
"17016","38087","Slope","OBAMA",83
"17022","38089","Stark","OBAMA",2812
"17028","38091","Steele","OBAMA",518
"17034","38093","Stutsman","OBAMA",3585
"17040","38095","Towner","OBAMA",516
"17046","38097","Traill","OBAMA",1811
"17052","38099","Walsh","OBAMA",1985
"17058","38101","Ward","OBAMA",8441
"17064","38103","Wells","OBAMA",673
"17070","38105","Williams","OBAMA",2322
"17078","31001","Adams","Barack Obama",4062
"17083","31003","Antelope","Barack Obama",571
"17088","31005","Arthur","Barack Obama",30
"17092","31007","Banner","Barack Obama",55
"17097","31009","Blaine","Barack Obama",29
"17101","31011","Boone","Barack Obama",615
"17106","31013","Box Butte","Barack Obama",1692
"17111","31015","Boyd","Barack Obama",188
"17115","31017","Brown","Barack Obama",224
"17120","31019","Buffalo","Barack Obama",5365
"17125","31021","Burt","Barack Obama",1291
"17130","31023","Butler","Barack Obama",1045
"17135","31025","Cass","Barack Obama",4367
"17140","31027","Cedar","Barack Obama",958
"17145","31029","Chase","Barack Obama",254
"17150","31031","Cherry","Barack Obama",436
"17155","31033","Cheyenne","Barack Obama",1084
"17160","31035","Clay","Barack Obama",667
"17165","31037","Colfax","Barack Obama",969
"17170","31039","Cuming","Barack Obama",1031
"17175","31041","Custer","Barack Obama",1083
"17180","31043","Dakota","Barack Obama",2922
"17185","31045","Dawes","Barack Obama",1132
"17190","31047","Dawson","Barack Obama",2199
"17195","31049","Deuel","Barack Obama",215
"17200","31051","Dixon","Barack Obama",870
"17205","31053","Dodge","Barack Obama",5673
"17210","31055","Douglas","Barack Obama",106456
"17215","31057","Dundy","Barack Obama",176
"17220","31059","Fillmore","Barack Obama",807
"17225","31061","Franklin","Barack Obama",384
"17230","31063","Frontier","Barack Obama",271
"17235","31065","Furnas","Barack Obama",423
"17240","31067","Gage","Barack Obama",3903
"17245","31069","Garden","Barack Obama",242
"17250","31071","Garfield","Barack Obama",149
"17255","31073","Gosper","Barack Obama",230
"17260","31075","Grant","Barack Obama",30
"17264","31077","Greeley","Barack Obama",340
"17269","31079","Hall","Barack Obama",7161
"17274","31081","Hamilton","Barack Obama",1146
"17279","31083","Harlan","Barack Obama",354
"17284","31085","Hayes","Barack Obama",51
"17288","31087","Hitchcock","Barack Obama",274
"17293","31089","Holt","Barack Obama",882
"17298","31091","Hooker","Barack Obama",59
"17303","31093","Howard","Barack Obama",914
"17308","31095","Jefferson","Barack Obama",1195
"17313","31097","Johnson","Barack Obama",790
"17318","31099","Kearney","Barack Obama",773
"17323","31101","Keith","Barack Obama",928
"17328","31103","Keya Paha","Barack Obama",80
"17333","31105","Kimball","Barack Obama",395
"17338","31107","Knox","Barack Obama",1059
"17343","31109","Lancaster","Barack Obama",62015
"17348","31111","Lincoln","Barack Obama",4450
"17353","31113","Logan","Barack Obama",68
"17357","31115","Loup","Barack Obama",62
"17361","31119","Madison","Barack Obama",3485
"17366","31117","McPherson","Barack Obama",41
"17371","31121","Merrick","Barack Obama",925
"17376","31123","Morrill","Barack Obama",455
"17381","31125","Nance","Barack Obama",481
"17386","31127","Nemaha","Barack Obama",1128
"17391","31129","Nuckolls","Barack Obama",568
"17396","31131","Otoe","Barack Obama",2561
"17401","31133","Pawnee","Barack Obama",400
"17406","31135","Perkins","Barack Obama",238
"17410","31137","Phelps","Barack Obama",880
"17415","31139","Pierce","Barack Obama",637
"17420","31141","Platte","Barack Obama",3148
"17425","31143","Polk","Barack Obama",528
"17430","31145","Red Willow","Barack Obama",952
"17435","31147","Richardson","Barack Obama",1191
"17440","31149","Rock","Barack Obama",103
"17445","31151","Saline","Barack Obama",2289
"17450","31153","Sarpy","Barack Obama",26671
"17455","31155","Saunders","Barack Obama",3307
"17460","31157","Scotts Bluff","Barack Obama",4327
"17465","31159","Seward","Barack Obama",2386
"17470","31161","Sheridan","Barack Obama",390
"17475","31163","Sherman","Barack Obama",552
"17480","31165","Sioux","Barack Obama",101
"17485","31167","Stanton","Barack Obama",614
"17490","31169","Thayer","Barack Obama",728
"17495","31171","Thomas","Barack Obama",42
"17499","31173","Thurston","Barack Obama",1247
"17504","31175","Valley","Barack Obama",498
"17509","31177","Washington","Barack Obama",3132
"17514","31179","Wayne","Barack Obama",1074
"17519","31181","Webster","Barack Obama",442
"17524","31183","Wheeler","Barack Obama",93
"17528","31185","York","Barack Obama",1373
"17534","33001","Belknap","Obama and Biden, d",15890
"17541","33003","Carroll","Obama and Biden, d",13977
"17548","33005","Cheshire","Obama and Biden, d",25380
"17555","33007","Coos","Obama and Biden, d",9095
"17562","33009","Grafton","Obama and Biden, d",29826
"17569","33011","Hillsborough","Obama and Biden, d",102303
"17576","33013","Merrimack","Obama and Biden, d",44756
"17583","33015","Rockingham","Obama and Biden, d",80142
"17590","33017","Strafford","Obama and Biden, d",36026
"17597","33019","Sullivan","Obama and Biden, d",12166
"17604","34001","ATLANTIC","BARACK OBAMA",65600
"17605","34003","BERGEN","BARACK OBAMA",212754
"17606","34005","BURLINGTON","BARACK OBAMA",126377
"17607","34007","CAMDEN","BARACK OBAMA",153682
"17608","34009","CAPE MAY","BARACK OBAMA",21657
"17609","34011","CUMBERLAND","BARACK OBAMA",34055
"17610","34013","ESSEX","BARACK OBAMA",236618
"17611","34015","GLOUCESTER","BARACK OBAMA",74013
"17612","34017","HUDSON","BARACK OBAMA",153108
"17613","34019","HUNTERDON","BARACK OBAMA",26876
"17614","34021","MERCER","BARACK OBAMA",104377
"17615","34023","MIDDLESEX","BARACK OBAMA",190555
"17616","34025","MONMOUTH","BARACK OBAMA",133145
"17617","34027","MORRIS","BARACK OBAMA",100146
"17618","34029","OCEAN","BARACK OBAMA",102300
"17619","34031","PASSAIC","BARACK OBAMA",115926
"17620","34033","SALEM","BARACK OBAMA",14719
"17621","34035","SOMERSET","BARACK OBAMA",74592
"17622","34037","SUSSEX","BARACK OBAMA",26104
"17623","34039","UNION","BARACK OBAMA",139752
"17624","34041","WARREN","BARACK OBAMA",18745
"17815","35049","SANTA FE","BARACK OBAMA AND JOE BIDEN",50872
"17821","35001","BERNALILLO","BARACK OBAMA AND JOE BIDEN",150739
"17827","35015","EDDY","BARACK OBAMA AND JOE BIDEN",6142
"17833","35005","CHAVES","BARACK OBAMA AND JOE BIDEN",6604
"17839","35009","CURRY","BARACK OBAMA AND JOE BIDEN",4022
"17845","35025","LEA","BARACK OBAMA AND JOE BIDEN",4080
"17851","35013","DONA ANA","BARACK OBAMA AND JOE BIDEN",37139
"17857","35017","GRANT","BARACK OBAMA AND JOE BIDEN",7090
"17863","35007","COLFAX","BARACK OBAMA AND JOE BIDEN",2828
"17869","35037","QUAY","BARACK OBAMA AND JOE BIDEN",1383
"17875","35041","ROOSEVELT","BARACK OBAMA AND JOE BIDEN",1727
"17881","35047","SAN MIGUEL","BARACK OBAMA AND JOE BIDEN",8850
"17887","35031","MCKINLEY","BARACK OBAMA AND JOE BIDEN",15841
"17893","35061","VALENCIA","BARACK OBAMA AND JOE BIDEN",13511
"17899","35035","OTERO","BARACK OBAMA AND JOE BIDEN",6829
"17905","35045","SAN JUAN","BARACK OBAMA AND JOE BIDEN",15855
"17911","35039","RIO ARRIBA","BARACK OBAMA AND JOE BIDEN",11465
"17917","35059","UNION","BARACK OBAMA AND JOE BIDEN",472
"17923","35029","LUNA","BARACK OBAMA AND JOE BIDEN",3583
"17929","35055","TAOS","BARACK OBAMA AND JOE BIDEN",11978
"17935","35051","SIERRA","BARACK OBAMA AND JOE BIDEN",1964
"17941","35057","TORRANCE","BARACK OBAMA AND JOE BIDEN",2428
"17947","35023","HIDALGO","BARACK OBAMA AND JOE BIDEN",995
"17953","35019","GUADALUPE","BARACK OBAMA AND JOE BIDEN",1488
"17959","35053","SOCORRO","BARACK OBAMA AND JOE BIDEN",4058
"17965","35027","LINCOLN","BARACK OBAMA AND JOE BIDEN",2942
"17971","35011","DE BACA","BARACK OBAMA AND JOE BIDEN",287
"17977","35003","CATRON","BARACK OBAMA AND JOE BIDEN",560
"17983","35043","SANDOVAL","BARACK OBAMA AND JOE BIDEN",27236
"17989","35033","MORA","BARACK OBAMA AND JOE BIDEN",1955
"17995","35021","HARDING","BARACK OBAMA AND JOE BIDEN",260
"18001","35028","LOS ALAMOS","BARACK OBAMA AND JOE BIDEN",5191
"18007","35006","CIBOLA","BARACK OBAMA AND JOE BIDEN",4961
"18016","32510","Carson City","Obama, Barack",10291
"18021","32001","Churchill","Obama, Barack",2961
"18026","32003","Clark","Obama, Barack",389936
"18031","32005","Douglas","Obama, Barack",9297
"18036","32007","Elko","Obama, Barack",3511
"18041","32009","Esmeralda","Obama, Barack",92
"18046","32011","Eureka","Obama, Barack",107
"18051","32013","Humboldt","Obama, Barack",1737
"18056","32015","Lander","Obama, Barack",534
"18061","32017","Lincoln","Obama, Barack",400
"18066","32019","Lyon","Obama, Barack",7380
"18071","32021","Mineral","Obama, Barack",863
"18076","32023","Nye","Obama, Barack",6320
"18081","32027","Pershing","Obama, Barack",632
"18086","32029","Storey","Obama, Barack",920
"18091","32031","Washoe","Obama, Barack",95409
"18096","32033","White Pine","Obama, Barack",983
"18100","36001","Albany","Obama/Biden (DEM)",83979
"18103","36001","Albany","Obama/Biden (WOR)",3577
"18108","36003","Allegany","Obama/Biden (DEM)",5866
"18111","36003","Allegany","Obama/Biden (WOR)",273
"18116","36007","Broome","Obama/Biden (DEM)",39971
"18119","36007","Broome","Obama/Biden (WOR)",1999
"18124","36009","Cattaraugus","Obama/Biden (DEM)",12040
"18127","36009","Cattaraugus","Obama/Biden (WOR)",609
"18132","36011","Cayuga","Obama/Biden (DEM)",16105
"18135","36011","Cayuga","Obama/Biden (WOR)",902
"18140","36013","Chautauqua","Obama/Biden (DEM)",22463
"18143","36013","Chautauqua","Obama/Biden (WOR)",1349
"18148","36015","Chemung","Obama/Biden (DEM)",16205
"18151","36015","Chemung","Obama/Biden (WOR)",592
"18156","36017","Chenango","Obama/Biden (DEM)",8642
"18159","36017","Chenango","Obama/Biden (WOR)",474
"18164","36019","Clinton","Obama/Biden (DEM)",18072
"18167","36019","Clinton","Obama/Biden (WOR)",889
"18172","36021","Columbia","Obama/Biden (DEM)",15241
"18175","36021","Columbia","Obama/Biden (WOR)",980
"18180","36023","Cortland","Obama/Biden (DEM)",9965
"18183","36023","Cortland","Obama/Biden (WOR)",517
"18188","36025","Delaware","Obama/Biden (DEM)",7881
"18191","36025","Delaware","Obama/Biden (WOR)",423
"18196","36027","Dutchess","Obama/Biden (DEM)",62063
"18199","36027","Dutchess","Obama/Biden (WOR)",3249
"18204","36029","Erie","Obama/Biden (DEM)",227325
"18207","36029","Erie","Obama/Biden (WOR)",10031
"18212","36031","Essex","Obama/Biden (DEM)",9368
"18215","36031","Essex","Obama/Biden (WOR)",416
"18220","36033","Franklin","Obama/Biden (DEM)",9532
"18223","36033","Franklin","Obama/Biden (WOR)",362
"18228","36035","Fulton","Obama/Biden (DEM)",8331
"18231","36035","Fulton","Obama/Biden (WOR)",276
"18236","36037","Genesee","Obama/Biden (DEM)",9092
"18239","36037","Genesee","Obama/Biden (WOR)",509
"18244","36039","Greene","Obama/Biden (DEM)",8485
"18247","36039","Greene","Obama/Biden (WOR)",545
"18252","36041","Hamilton","Obama/Biden (DEM)",1092
"18255","36041","Hamilton","Obama/Biden (WOR)",36
"18259","36043","Herkimer","Obama/Biden (DEM)",10826
"18262","36043","Herkimer","Obama/Biden (WOR)",447
"18267","36045","Jefferson","Obama/Biden (DEM)",16231
"18270","36045","Jefferson","Obama/Biden (WOR)",868
"18275","36049","Lewis","Obama/Biden (DEM)",4530
"18278","36049","Lewis","Obama/Biden (WOR)",194
"18283","36051","Livingston","Obama/Biden (DEM)",11100
"18286","36051","Livingston","Obama/Biden (WOR)",605
"18291","36053","Madison","Obama/Biden (DEM)",13231
"18294","36053","Madison","Obama/Biden (WOR)",640
"18299","36055","Monroe","Obama/Biden (DEM)",185916
"18302","36055","Monroe","Obama/Biden (WOR)",7585
"18307","36057","Montgomery","Obama/Biden (DEM)",8106
"18310","36057","Montgomery","Obama/Biden (WOR)",387
"18315","36059","Nassau","Obama/Biden (DEM)",294661
"18318","36059","Nassau","Obama/Biden (WOR)",8034
"18323","36063","Niagara","Obama/Biden (DEM)",41837
"18326","36063","Niagara","Obama/Biden (WOR)",2149
"18331","36065","Oneida","Obama/Biden (DEM)",39031
"18334","36065","Oneida","Obama/Biden (WOR)",1437
"18339","36067","Onondaga","Obama/Biden (DEM)",117470
"18342","36067","Onondaga","Obama/Biden (WOR)",4784
"18347","36069","Ontario","Obama/Biden (DEM)",22065
"18350","36069","Ontario","Obama/Biden (WOR)",1022
"18355","36071","Orange","Obama/Biden (DEM)",70742
"18358","36071","Orange","Obama/Biden (WOR)",2573
"18363","36073","Orleans","Obama/Biden (DEM)",5505
"18366","36073","Orleans","Obama/Biden (WOR)",282
"18371","36075","Oswego","Obama/Biden (DEM)",22178
"18374","36075","Oswego","Obama/Biden (WOR)",1337
"18379","36077","Otsego","Obama/Biden (DEM)",11530
"18382","36077","Otsego","Obama/Biden (WOR)",587
"18387","36079","Putnam","Obama/Biden (DEM)",18539
"18390","36079","Putnam","Obama/Biden (WOR)",973
"18395","36083","Rensselaer","Obama/Biden (DEM)",35373
"18398","36083","Rensselaer","Obama/Biden (WOR)",2035
"18403","36087","Rockland","Obama/Biden (DEM)",63908
"18406","36087","Rockland","Obama/Biden (WOR)",1749
"18411","36091","Saratoga","Obama/Biden (DEM)",50998
"18414","36091","Saratoga","Obama/Biden (WOR)",1959
"18419","36093","Schenectady","Obama/Biden (DEM)",35330
"18422","36093","Schenectady","Obama/Biden (WOR)",1514
"18427","36095","Schoharie","Obama/Biden (DEM)",5119
"18430","36095","Schoharie","Obama/Biden (WOR)",308
"18435","36097","Schuyler","Obama/Biden (DEM)",3444
"18438","36097","Schuyler","Obama/Biden (WOR)",230
"18443","36099","Seneca","Obama/Biden (DEM)",6715
"18446","36099","Seneca","Obama/Biden (WOR)",379
"18451","36089","St. Lawrence","Obama/Biden (DEM)",20488
"18454","36089","St. Lawrence","Obama/Biden (WOR)",865
"18459","36101","Steuben","Obama/Biden (DEM)",15015
"18462","36101","Steuben","Obama/Biden (WOR)",772
"18467","36103","Suffolk","Obama/Biden (DEM)",292238
"18470","36103","Suffolk","Obama/Biden (WOR)",11841
"18475","36105","Sullivan","Obama/Biden (DEM)",14612
"18478","36105","Sullivan","Obama/Biden (WOR)",656
"18483","36107","Tioga","Obama/Biden (DEM)",8544
"18486","36107","Tioga","Obama/Biden (WOR)",386
"18491","36109","Tompkins","Obama/Biden (DEM)",24872
"18494","36109","Tompkins","Obama/Biden (WOR)",2372
"18499","36111","Ulster","Obama/Biden (DEM)",44480
"18502","36111","Ulster","Obama/Biden (WOR)",3272
"18507","36113","Warren","Obama/Biden (DEM)",14276
"18510","36113","Warren","Obama/Biden (WOR)",530
"18515","36115","Washington","Obama/Biden (DEM)",10993
"18518","36115","Washington","Obama/Biden (WOR)",530
"18523","36117","Wayne","Obama/Biden (DEM)",15732
"18526","36117","Wayne","Obama/Biden (WOR)",903
"18531","36119","Westchester","Obama/Biden (DEM)",234778
"18534","36119","Westchester","Obama/Biden (WOR)",6007
"18539","36121","Wyoming","Obama/Biden (DEM)",5357
"18542","36121","Wyoming","Obama/Biden (WOR)",304
"18547","36123","Yates","Obama/Biden (DEM)",4259
"18550","36123","Yates","Obama/Biden (WOR)",229
"18555","36005","Bronx","Obama/Biden (DEM)",334642
"18558","36005","Bronx","Obama/Biden (WOR)",4569
"18563","36047","Kings","Obama/Biden (DEM)",585491
"18566","36047","Kings","Obama/Biden (WOR)",18952
"18571","36061","New York","Obama/Biden (DEM)",488632
"18574","36061","New York","Obama/Biden (WOR)",14042
"18579","36081","Queens","Obama/Biden (DEM)",461545
"18582","36081","Queens","Obama/Biden (WOR)",9187
"18587","36085","Richmond","Obama/Biden (DEM)",75565
"18590","36085","Richmond","Obama/Biden (WOR)",2616
"18713","39001","Adams","Barack Obama",3976
"18726","39003","Allen","Barack Obama",17914
"18739","39005","Ashland","Barack Obama",8281
"18752","39007","Ashtabula","Barack Obama",23803
"18765","39009","Athens","Barack Obama",18307
"18778","39011","Auglaize","Barack Obama",5831
"18791","39013","Belmont","Barack Obama",14156
"18804","39015","Brown","Barack Obama",7107
"18817","39017","Butler","Barack Obama",62388
"18830","39019","Carroll","Barack Obama",5543
"18843","39021","Champaign","Barack Obama",7044
"18856","39023","Clark","Barack Obama",31298
"18869","39025","Clermont","Barack Obama",30458
"18882","39027","Clinton","Barack Obama",5791
"18895","39029","Columbiana","Barack Obama",19821
"18908","39031","Coshocton","Barack Obama",6940
"18921","39033","Crawford","Barack Obama",7507
"18934","39035","Cuyahoga","Barack Obama",447273
"18947","39037","Darke","Barack Obama",6826
"18960","39039","Defiance","Barack Obama",7732
"18973","39041","Delaware","Barack Obama",37292
"18986","39043","Erie","Barack Obama",21793
"18999","39045","Fairfield","Barack Obama",29890
