"","fips","cand","st","votes","total_votes","pct","lead"
"16539","51640","Donald Trump","VA",1603,2363,0.678374947101143,"Donald Trump"
"16544","48411","Donald Trump","TX",2025,2354,0.860237892948173,"Donald Trump"
"16548","38103","Donald Trump","ND",1793,2352,0.762329931972789,"Donald Trump"
"16554","29087","Donald Trump","MO",1926,2348,0.820272572402044,"Donald Trump"
"16559","40067","Donald Trump","OK",1905,2345,0.812366737739872,"Donald Trump"
"16562","29171","Donald Trump","MO",1936,2342,0.8266438941076,"Donald Trump"
"16567","17009","Donald Trump","IL",1776,2336,0.76027397260274,"Donald Trump"
"16571","53069","Donald Trump","WA",1328,2333,0.569224174882126,"Donald Trump"
"16578","8095","Donald Trump","CO",1791,2332,0.768010291595197,"Donald Trump"
"16601","13301","Donald Trump","GA",991,2332,0.424957118353345,"Hillary Clinton"
"16603","38073","Donald Trump","ND",1209,2317,0.521795425118688,"Donald Trump"
"16609","31065","Donald Trump","NE",1915,2315,0.827213822894168,"Donald Trump"
"16613","20067","Donald Trump","KS",1755,2311,0.759411510168758,"Donald Trump"
"16617","48483","Donald Trump","TX",2087,2306,0.905030355594102,"Donald Trump"
"16621","48501","Donald Trump","TX",1797,2299,0.781644193127447,"Donald Trump"
"16625","49017","Donald Trump","UT",1577,2294,0.687445510026155,"Donald Trump"
"16635","46015","Donald Trump","SD",1565,2288,0.684003496503496,"Donald Trump"
"16639","48119","Donald Trump","TX",1836,2279,0.805616498464239,"Donald Trump"
"16643","37095","Donald Trump","NC",1275,2273,0.560932688077431,"Donald Trump"
"16646","5013","Donald Trump","AR",1554,2264,0.686395759717314,"Donald Trump"
"16654","40003","Donald Trump","OK",1931,2256,0.855939716312057,"Donald Trump"
"16657","40043","Donald Trump","OK",1964,2246,0.874443455031166,"Donald Trump"
"16660","51017","Donald Trump","VA",1548,2243,0.690147124386982,"Donald Trump"
"16665","48333","Donald Trump","TX",1949,2238,0.870866845397676,"Donald Trump"
"16669","40007","Donald Trump","OK",1987,2237,0.888243182834153,"Donald Trump"
"16672","27077","Donald Trump","MN",1540,2230,0.690582959641256,"Donald Trump"
"16681","47067","Donald Trump","TN",1842,2229,0.826379542395693,"Donald Trump"
"16688","20007","Donald Trump","KS",1822,2209,0.824807605251245,"Donald Trump"
"16693","48377","Donald Trump","TX",652,2203,0.295960054471176,"Hillary Clinton"
"16696","40053","Donald Trump","OK",1827,2200,0.830454545454545,"Donald Trump"
"16699","38025","Donald Trump","ND",1753,2199,0.797180536607549,"Donald Trump"
"16705","20137","Donald Trump","KS",1808,2190,0.825570776255708,"Donald Trump"
"16709","48335","Donald Trump","TX",1780,2190,0.812785388127854,"Donald Trump"
"16713","48437","Donald Trump","TX",1671,2190,0.763013698630137,"Donald Trump"
"16717","16003","Donald Trump","ID",1556,2183,0.712780577187357,"Donald Trump"
"16725","31175","Donald Trump","NE",1770,2172,0.814917127071823,"Donald Trump"
"16729","31123","Donald Trump","NE",1788,2166,0.825484764542936,"Donald Trump"
"16733","20171","Donald Trump","KS",1832,2159,0.848540991199629,"Donald Trump"
"16737","21105","Donald Trump","KY",1657,2157,0.768196569309226,"Donald Trump"
"16743","31129","Donald Trump","NE",1709,2153,0.793776126335346,"Donald Trump"
"16747","30071","Donald Trump","MT",1715,2149,0.798045602605863,"Donald Trump"
"16752","17069","Donald Trump","IL",1650,2133,0.773558368495077,"Donald Trump"
"16756","17151","Donald Trump","IL",1678,2132,0.787054409005629,"Donald Trump"
"16760","32017","Donald Trump","NV",1671,2132,0.783771106941839,"Donald Trump"
"16767","46121","Donald Trump","SD",487,2125,0.229176470588235,"Hillary Clinton"
"16771","48247","Donald Trump","TX",430,2119,0.202925908447381,"Hillary Clinton"
"16774","38045","Donald Trump","ND",1475,2115,0.697399527186761,"Donald Trump"
"16780","8009","Donald Trump","CO",1716,2107,0.814428096820123,"Donald Trump"
"16802","13309","Donald Trump","GA",1421,2102,0.676022835394862,"Donald Trump"
"16805","46053","Donald Trump","SD",1600,2091,0.76518412242946,"Donald Trump"
"16809","48075","Donald Trump","TX",1802,2084,0.86468330134357,"Donald Trump"
"16813","19003","Donald Trump","IA",1393,2082,0.669068203650336,"Donald Trump"
"16823","30097","Donald Trump","MT",1580,2080,0.759615384615385,"Donald Trump"
"16828","46039","Donald Trump","SD",1366,2080,0.656730769230769,"Donald Trump"
"16832","27087","Donald Trump","MN",991,2074,0.477820636451302,"Donald Trump"
"16841","16071","Donald Trump","ID",1531,2068,0.740328820116054,"Donald Trump"
"16850","13259","Donald Trump","GA",805,2053,0.392109108621529,"Hillary Clinton"
"16852","48319","Donald Trump","TX",1656,2053,0.806624452021432,"Donald Trump"
"16856","31097","Donald Trump","NE",1348,2051,0.657240370550951,"Donald Trump"
"16861","48283","Donald Trump","TX",870,2049,0.424597364568082,"Hillary Clinton"
"16864","35003","Donald Trump","NM",1453,2035,0.714004914004914,"Donald Trump"
"16872","31173","Donald Trump","NE",1013,2029,0.499260719566289,"Donald Trump"
"16876","30101","Donald Trump","MT",1495,2024,0.738636363636364,"Donald Trump"
"16881","42023","Donald Trump","PA",1495,2024,0.738636363636364,"Donald Trump"
"16887","13037","Donald Trump","GA",829,2023,0.409787444389521,"Hillary Clinton"
"16889","38069","Donald Trump","ND",1433,2020,0.709405940594059,"Donald Trump"
"16895","20183","Donald Trump","KS",1635,2014,0.811817279046673,"Donald Trump"
"16899","20069","Donald Trump","KS",1651,2011,0.82098458478369,"Donald Trump"
"16903","46061","Donald Trump","SD",1497,2006,0.746261216350947,"Donald Trump"
"16907","32021","Donald Trump","NV",1179,1997,0.590385578367551,"Donald Trump"
"16913","48305","Donald Trump","TX",1546,1997,0.774161241862794,"Donald Trump"
"16917","48069","Donald Trump","TX",1413,1996,0.707915831663327,"Donald Trump"
"16921","30061","Donald Trump","MT",1322,1985,0.665994962216625,"Donald Trump"
"16926","32027","Donald Trump","NV",1403,1982,0.707870837537841,"Donald Trump"
"16932","38081","Donald Trump","ND",1088,1978,0.55005055611729,"Donald Trump"
"16938","47095","Donald Trump","TN",1357,1970,0.688832487309645,"Donald Trump"
"16945","38019","Donald Trump","ND",1356,1969,0.688674454037583,"Donald Trump"
"16951","53013","Donald Trump","WA",1359,1969,0.690198070086338,"Donald Trump"
"16958","29199","Donald Trump","MO",1525,1968,0.77489837398374,"Donald Trump"
"16963","38029","Donald Trump","ND",1672,1959,0.853496681980602,"Donald Trump"
"16969","48153","Donald Trump","TX",1473,1958,0.752298263534219,"Donald Trump"
"16973","46091","Donald Trump","SD",1056,1947,0.542372881355932,"Donald Trump"
"16977","48195","Donald Trump","TX",1730,1947,0.888546481766821,"Donald Trump"
"16981","48205","Donald Trump","TX",1727,1945,0.887917737789203,"Donald Trump"
"16985","48267","Donald Trump","TX",1697,1945,0.872493573264781,"Donald Trump"
"16989","38005","Donald Trump","ND",927,1940,0.477835051546392,"Donald Trump"
"16995","29197","Donald Trump","MO",1505,1933,0.778582514226591,"Donald Trump"
"17001","28125","Donald Trump","MS",619,1926,0.321391484942887,"Hillary Clinton"
"17007","46045","Donald Trump","SD",1433,1918,0.747132429614181,"Donald Trump"
"17011","13249","Donald Trump","GA",1472,1909,0.771084337349398,"Donald Trump"
"17014","40055","Donald Trump","OK",1482,1896,0.781645569620253,"Donald Trump"
"17017","8011","Donald Trump","CO",1166,1892,0.616279069767442,"Donald Trump"
"17039","20185","Donald Trump","KS",1485,1884,0.788216560509554,"Donald Trump"
"17043","48495","Donald Trump","TX",1403,1873,0.749065670048051,"Donald Trump"
"17047","27125","Donald Trump","MN",1141,1871,0.609834313201497,"Donald Trump"
"17056","29103","Donald Trump","MO",1413,1867,0.75682913765399,"Donald Trump"
"17061","35023","Donald Trump","NM",906,1863,0.486312399355878,"Donald Trump"
"17069","20189","Donald Trump","KS",1564,1853,0.844036697247706,"Donald Trump"
"17073","31029","Donald Trump","NE",1621,1851,0.875742841707185,"Donald Trump"
"17077","20019","Donald Trump","KS",1552,1845,0.841192411924119,"Donald Trump"
"17081","30091","Donald Trump","MT",1237,1827,0.677066228790367,"Donald Trump"
"17086","40045","Donald Trump","OK",1610,1826,0.88170865279299,"Donald Trump"
"17090","8023","Donald Trump","CO",581,1820,0.319230769230769,"Hillary Clinton"
"17111","46059","Donald Trump","SD",1391,1818,0.765126512651265,"Donald Trump"
"17116","35019","Donald Trump","NM",591,1814,0.325799338478501,"Hillary Clinton"
"17123","6091","Donald Trump","CA",1044,1791,0.582914572864322,"Donald Trump"
"17128","27155","Donald Trump","MN",1050,1791,0.586264656616415,"Donald Trump"
"17137","48017","Donald Trump","TX",1343,1784,0.75280269058296,"Donald Trump"
"17141","38011","Donald Trump","ND",1445,1769,0.816845675522894,"Donald Trump"
"17147","30039","Donald Trump","MT",1185,1765,0.671388101983003,"Donald Trump"
"17152","48207","Donald Trump","TX",1403,1765,0.794900849858357,"Donald Trump"
"17156","48445","Donald Trump","TX",1295,1763,0.734543391945547,"Donald Trump"
"17160","21189","Donald Trump","KY",1474,1759,0.837976122797044,"Donald Trump"
"17166","40129","Donald Trump","OK",1546,1758,0.879408418657565,"Donald Trump"
"17169","48317","Donald Trump","TX",1453,1755,0.827920227920228,"Donald Trump"
"17173","20141","Donald Trump","KS",1437,1753,0.819737592698232,"Donald Trump"
"17177","16063","Donald Trump","ID",1184,1748,0.677345537757437,"Donald Trump"
"17185","29129","Donald Trump","MO",1486,1739,0.854514088556642,"Donald Trump"
"17190","48151","Donald Trump","TX",1265,1722,0.734610917537747,"Donald Trump"
"17194","48107","Donald Trump","TX",1180,1712,0.689252336448598,"Donald Trump"
"17199","46041","Donald Trump","SD",723,1707,0.423550087873462,"Hillary Clinton"
"17202","37177","Donald Trump","NC",968,1700,0.569411764705882,"Donald Trump"
"17205","38031","Donald Trump","ND",1237,1699,0.728075338434373,"Donald Trump"
"17211","35059","Donald Trump","NM",1214,1697,0.715380082498527,"Donald Trump"
"17219","38063","Donald Trump","ND",1025,1694,0.605076741440378,"Donald Trump"
"17225","31181","Donald Trump","NE",1320,1687,0.782454060462359,"Donald Trump"
"17229","48211","Donald Trump","TX",1460,1687,0.865441612329579,"Donald Trump"
"17233","48385","Donald Trump","TX",1382,1678,0.823599523241955,"Donald Trump"
"17237","20119","Donald Trump","KS",1390,1675,0.829850746268657,"Donald Trump"
"17241","46025","Donald Trump","SD",1139,1657,0.687386843693422,"Donald Trump"
"17245","31061","Donald Trump","NE",1345,1656,0.81219806763285,"Donald Trump"
"17249","31105","Donald Trump","NE",1317,1636,0.805012224938875,"Donald Trump"
"17253","46105","Donald Trump","SD",1333,1606,0.830012453300125,"Donald Trump"
"17257","46043","Donald Trump","SD",1338,1605,0.833644859813084,"Donald Trump"
"17261","31125","Donald Trump","NE",1257,1599,0.786116322701689,"Donald Trump"
"17265","16061","Donald Trump","ID",1202,1590,0.755974842767296,"Donald Trump"
"17273","31083","Donald Trump","NE",1302,1582,0.823008849557522,"Donald Trump"
"17277","31017","Donald Trump","NE",1380,1579,0.873970867637745,"Donald Trump"
"17281","46117","Donald Trump","SD",1148,1567,0.732610082961072,"Donald Trump"
"17285","31163","Donald Trump","NE",1143,1553,0.735994848679974,"Donald Trump"
"17289","48111","Donald Trump","TX",1258,1535,0.819543973941368,"Donald Trump"
"17293","8025","Donald Trump","CO",1069,1511,0.70747849106552,"Donald Trump"
"17315","48197","Donald Trump","TX",1207,1511,0.798808735936466,"Donald Trump"
"17319","48417","Donald Trump","TX",1378,1502,0.917443408788282,"Donald Trump"
"17323","48023","Donald Trump","TX",1267,1492,0.849195710455764,"Donald Trump"
"17327","40059","Donald Trump","OK",1307,1485,0.88013468013468,"Donald Trump"
"17330","20089","Donald Trump","KS",1204,1483,0.811867835468645,"Donald Trump"
"17334","30025","Donald Trump","MT",1276,1476,0.86449864498645,"Donald Trump"
"17339","48169","Donald Trump","TX",1223,1475,0.829152542372881,"Donald Trump"
"17343","20165","Donald Trump","KS",1177,1474,0.798507462686567,"Donald Trump"
"17347","20039","Donald Trump","KS",1220,1460,0.835616438356164,"Donald Trump"
"17351","48129","Donald Trump","TX",1225,1460,0.839041095890411,"Donald Trump"
"17355","20195","Donald Trump","KS",1211,1459,0.830020562028787,"Donald Trump"
"17359","51720","Donald Trump","VA",1021,1456,0.701236263736264,"Donald Trump"
"17364","20105","Donald Trump","KS",1168,1448,0.806629834254144,"Donald Trump"
"17368","20153","Donald Trump","KS",1209,1448,0.834944751381215,"Donald Trump"
"17372","13007","Donald Trump","GA",775,1440,0.538194444444444,"Donald Trump"
"17375","31087","Donald Trump","NE",1216,1440,0.844444444444444,"Donald Trump"
"17379","20135","Donald Trump","KS",1216,1435,0.847386759581882,"Donald Trump"
"17383","26083","Donald Trump","MI",814,1429,0.56962911126662,"Donald Trump"
"17389","48271","Donald Trump","TX",936,1424,0.657303370786517,"Donald Trump"
"17393","38051","Donald Trump","ND",1095,1423,0.769501054111033,"Donald Trump"
"17399","48081","Donald Trump","TX",1265,1423,0.888966971187632,"Donald Trump"
"17403","46085","Donald Trump","SD",977,1421,0.687543983110486,"Donald Trump"
"17407","20207","Donald Trump","KS",1063,1420,0.748591549295775,"Donald Trump"
"17411","31135","Donald Trump","NE",1202,1418,0.847672778561354,"Donald Trump"
"17415","48435","Donald Trump","TX",1075,1415,0.759717314487632,"Donald Trump"
"17419","49055","Donald Trump","UT",959,1410,0.680141843971631,"Donald Trump"
"17429","20023","Donald Trump","KS",1172,1409,0.831795599716111,"Donald Trump"
"17433","46003","Donald Trump","SD",974,1407,0.69225302061123,"Donald Trump"
"17437","48105","Donald Trump","TX",980,1395,0.702508960573477,"Donald Trump"
"17441","51091","Donald Trump","VA",958,1391,0.688713156002876,"Donald Trump"
"17446","13125","Donald Trump","GA",1235,1390,0.888489208633094,"Donald Trump"
"17449","13053","Donald Trump","GA",746,1384,0.539017341040462,"Donald Trump"
"17452","48103","Donald Trump","TX",1047,1381,0.758146270818248,"Donald Trump"
"17456","8115","Donald Trump","CO",1015,1364,0.744134897360704,"Donald Trump"
"17478","20179","Donald Trump","KS",1186,1362,0.870778267254038,"Donald Trump"
"17482","38037","Donald Trump","ND",1098,1361,0.806759735488611,"Donald Trump"
"17488","38043","Donald Trump","ND",1106,1358,0.814432989690722,"Donald Trump"
"17494","48275","Donald Trump","TX",1078,1358,0.793814432989691,"Donald Trump"
"17498","20109","Donald Trump","KS",1124,1348,0.833827893175074,"Donald Trump"
"17502","20017","Donald Trump","KS",964,1342,0.71833084947839,"Donald Trump"
"17506","46107","Donald Trump","SD",1069,1335,0.800749063670412,"Donald Trump"
"17510","20063","Donald Trump","KS",1127,1328,0.848644578313253,"Donald Trump"
"17514","20093","Donald Trump","KS",1048,1325,0.790943396226415,"Donald Trump"
"17518","48295","Donald Trump","TX",1159,1322,0.876701966717095,"Donald Trump"
"17522","31133","Donald Trump","NE",970,1314,0.73820395738204,"Donald Trump"
"17526","31063","Donald Trump","NE",1106,1310,0.844274809160305,"Donald Trump"
"17530","20047","Donald Trump","KS",1033,1308,0.789755351681957,"Donald Trump"
"17534","20081","Donald Trump","KS",1011,1300,0.777692307692308,"Donald Trump"
"17538","56027","Donald Trump","WY",1116,1297,0.860447185813416,"Donald Trump"
"17544","48461","Donald Trump","TX",961,1296,0.741512345679012,"Donald Trump"
"17549","55078","Donald Trump","WI",269,1279,0.210320562939797,"Hillary Clinton"
"17556","13061","Donald Trump","GA",566,1271,0.445318646734854,"Hillary Clinton"
"17558","20065","Donald Trump","KS",1013,1265,0.800790513833992,"Donald Trump"
"17562","38041","Donald Trump","ND",1032,1261,0.818398096748612,"Donald Trump"
"17568","20049","Donald Trump","KS",1048,1259,0.832406671961874,"Donald Trump"
"17572","38075","Donald Trump","ND",978,1255,0.779282868525896,"Donald Trump"
"17578","38039","Donald Trump","ND",847,1247,0.679230152365678,"Donald Trump"
"17584","53023","Donald Trump","WA",841,1232,0.68262987012987,"Donald Trump"
"17591","8033","Donald Trump","CO",936,1230,0.760975609756098,"Donald Trump"
"17613","16023","Donald Trump","ID",914,1230,0.743089430894309,"Donald Trump"
"17621","38027","Donald Trump","ND",790,1219,0.648072190319934,"Donald Trump"
"17627","38001","Donald Trump","ND",904,1206,0.749585406301824,"Donald Trump"
"17633","30045","Donald Trump","MT",867,1192,0.727348993288591,"Donald Trump"
"17638","38023","Donald Trump","ND",860,1187,0.724515585509688,"Donald Trump"
"17645","38085","Donald Trump","ND",256,1177,0.21750212404418,"Hillary Clinton"
"17650","13101","Donald Trump","GA",1006,1175,0.856170212765957,"Donald Trump"
"17653","46031","Donald Trump","SD",588,1175,0.500425531914894,"Donald Trump"
"17657","48243","Donald Trump","TX",694,1175,0.59063829787234,"Donald Trump"
"17661","31077","Donald Trump","NE",911,1165,0.781974248927039,"Donald Trump"
"17665","20129","Donald Trump","KS",970,1160,0.836206896551724,"Donald Trump"
"17669","48087","Donald Trump","TX",983,1154,0.851819757365685,"Donald Trump"
"17673","46007","Donald Trump","SD",666,1149,0.579634464751958,"Donald Trump"
"17677","31015","Donald Trump","NE",978,1142,0.856392294220666,"Donald Trump"
"17681","38095","Donald Trump","ND",733,1137,0.644678979771328,"Donald Trump"
"17687","46089","Donald Trump","SD",892,1137,0.784520668425682,"Donald Trump"
"17691","46111","Donald Trump","SD",819,1123,0.729296527159395,"Donald Trump"
"17695","46049","Donald Trump","SD",858,1118,0.767441860465116,"Donald Trump"
"17699","13307","Donald Trump","GA",630,1114,0.565529622980251,"Donald Trump"
"17702","49033","Donald Trump","UT",786,1096,0.717153284671533,"Donald Trump"
"17712","46071","Donald Trump","SD",722,1095,0.659360730593607,"Donald Trump"
"17716","48191","Donald Trump","TX",891,1089,0.818181818181818,"Donald Trump"
