"","fips","cand","st","votes","total_votes","pct","lead"
"11202","20099","Hillary Clinton","KS",2234,7919,0.282106326556383,"Donald Trump"
"11206","13105","Hillary Clinton","GA",2507,7912,0.316860465116279,"Donald Trump"
"11209","5083","Hillary Clinton","AR",1712,7909,0.216462258186876,"Donald Trump"
"11217","18013","Hillary Clinton","IN",2518,7908,0.318411734951947,"Donald Trump"
"11220","46127","Hillary Clinton","SD",2227,7895,0.282077264091197,"Donald Trump"
"11224","28017","Hillary Clinton","MS",3649,7890,0.462484157160963,"Donald Trump"
"11231","13205","Hillary Clinton","GA",3492,7857,0.444444444444444,"Donald Trump"
"11234","13107","Hillary Clinton","GA",2433,7838,0.310410819086502,"Donald Trump"
"11237","17023","Hillary Clinton","IL",1873,7819,0.23954469881059,"Donald Trump"
"11241","17067","Hillary Clinton","IL",1744,7818,0.223074955231517,"Donald Trump"
"11245","55077","Hillary Clinton","WI",2808,7813,0.359400998336107,"Donald Trump"
"11252","54109","Hillary Clinton","WV",1061,7809,0.135868869253426,"Donald Trump"
"11257","40065","Hillary Clinton","OK",1473,7806,0.18870099923136,"Donald Trump"
"11260","48035","Hillary Clinton","TX",1277,7797,0.163780941387713,"Donald Trump"
"11264","17045","Hillary Clinton","IL",1778,7783,0.228446614416035,"Donald Trump"
"11268","21097","Hillary Clinton","KY",2031,7780,0.261053984575835,"Donald Trump"
"11274","42105","Hillary Clinton","PA",1300,7777,0.167159573100167,"Donald Trump"
"11279","27135","Hillary Clinton","MN",1856,7767,0.238959701300373,"Donald Trump"
"11288","55113","Hillary Clinton","WI",2846,7767,0.366422041972448,"Donald Trump"
"11295","47081","Hillary Clinton","TN",1823,7762,0.234862148930688,"Donald Trump"
"11302","6027","Hillary Clinton","CA",3067,7761,0.395181033371988,"Donald Trump"
"11307","31159","Hillary Clinton","NE",1881,7754,0.242584472530307,"Donald Trump"
"11311","27143","Hillary Clinton","MN",1954,7727,0.25287951339459,"Donald Trump"
"11320","28023","Hillary Clinton","MS",2556,7713,0.331388564760793,"Donald Trump"
"11327","17187","Hillary Clinton","IL",2983,7700,0.387402597402597,"Donald Trump"
"11331","55023","Hillary Clinton","WI",3426,7678,0.446209950507945,"Donald Trump"
"11337","51610","Hillary Clinton","VA",5810,7667,0.757793139428721,"Hillary Clinton"
"11343","48503","Hillary Clinton","TX",873,7658,0.11399843301123,"Donald Trump"
"11347","49007","Hillary Clinton","UT",1673,7654,0.218578521034753,"Donald Trump"
"11357","48293","Hillary Clinton","TX",1748,7648,0.228556485355649,"Donald Trump"
"11360","51025","Hillary Clinton","VA",4473,7645,0.585088293001962,"Hillary Clinton"
"11366","12065","Hillary Clinton","FL",3537,7641,0.462897526501767,"Donald Trump"
"11372","54065","Hillary Clinton","WV",1568,7635,0.205370006548788,"Donald Trump"
"11377","17159","Hillary Clinton","IL",1579,7630,0.20694626474443,"Donald Trump"
"11381","21079","Hillary Clinton","KY",1453,7619,0.190707441921512,"Donald Trump"
"11387","19129","Hillary Clinton","IA",2080,7608,0.273396424815983,"Donald Trump"
"11397","48161","Hillary Clinton","TX",1461,7608,0.192034700315457,"Donald Trump"
"11401","55065","Hillary Clinton","WI",3288,7602,0.432517758484609,"Donald Trump"
"11408","19079","Hillary Clinton","IA",2715,7589,0.357754644880748,"Donald Trump"
"11418","29121","Hillary Clinton","MO",1518,7579,0.200290275761974,"Donald Trump"
"11423","12049","Hillary Clinton","FL",2147,7577,0.283357529365184,"Donald Trump"
"11429","13171","Hillary Clinton","GA",2267,7575,0.299273927392739,"Donald Trump"
"11432","40153","Hillary Clinton","OK",871,7573,0.115013865046877,"Donald Trump"
"11435","27127","Hillary Clinton","MN",1887,7566,0.249405233941316,"Donald Trump"
"11444","27129","Hillary Clinton","MN",2117,7563,0.279915377495703,"Donald Trump"
"11453","55099","Hillary Clinton","WI",2671,7560,0.353306878306878,"Donald Trump"
"11460","28129","Hillary Clinton","MS",1598,7556,0.21148755955532,"Donald Trump"
"11467","45017","Hillary Clinton","SC",3569,7553,0.472527472527473,"Donald Trump"
"11473","51830","Hillary Clinton","VA",5199,7534,0.690071675073002,"Hillary Clinton"
"11479","21213","Hillary Clinton","KY",2144,7529,0.28476557311728,"Donald Trump"
"11485","40009","Hillary Clinton","OK",958,7529,0.127241333510426,"Donald Trump"
"11488","18159","Hillary Clinton","IN",1587,7510,0.211318242343542,"Donald Trump"
"11491","13081","Hillary Clinton","GA",2835,7500,0.378,"Donald Trump"
"11494","47111","Hillary Clinton","TN",1071,7490,0.142990654205607,"Donald Trump"
"11501","18045","Hillary Clinton","IN",1476,7474,0.197484613326197,"Donald Trump"
"11504","17039","Hillary Clinton","IL",1907,7469,0.255321997590039,"Donald Trump"
"11508","22049","Hillary Clinton","LA",2139,7464,0.286575562700965,"Donald Trump"
"11521","17005","Hillary Clinton","IL",2066,7462,0.276869471991423,"Donald Trump"
"11525","38077","Hillary Clinton","ND",2064,7460,0.276675603217158,"Donald Trump"
"11531","17149","Hillary Clinton","IL",1412,7458,0.189326897291499,"Donald Trump"
"11535","19023","Hillary Clinton","IA",2163,7457,0.290063028027357,"Donald Trump"
"11545","26011","Hillary Clinton","MI",2238,7457,0.300120691967279,"Donald Trump"
"11551","29073","Hillary Clinton","MO",1519,7444,0.204056958624395,"Donald Trump"
"11556","29059","Hillary Clinton","MO",1271,7440,0.170833333333333,"Donald Trump"
"11560","5123","Hillary Clinton","AR",4031,7430,0.542530282637954,"Hillary Clinton"
"11569","20057","Hillary Clinton","KS",2032,7425,0.273670033670034,"Donald Trump"
"11573","47159","Hillary Clinton","TN",1688,7410,0.227800269905533,"Donald Trump"
"11580","48289","Hillary Clinton","TX",909,7407,0.122721749696233,"Donald Trump"
"11584","19085","Hillary Clinton","IA",2123,7378,0.287747357007319,"Donald Trump"
"11594","17189","Hillary Clinton","IL",1446,7376,0.196041214750542,"Donald Trump"
"11598","29163","Hillary Clinton","MO",1806,7375,0.244881355932203,"Donald Trump"
"11603","48179","Hillary Clinton","TX",699,7360,0.0949728260869565,"Donald Trump"
"11607","27043","Hillary Clinton","MN",2153,7355,0.292726036709721,"Donald Trump"
"11616","17015","Hillary Clinton","IL",2437,7354,0.331384280663584,"Donald Trump"
"11620","29143","Hillary Clinton","MO",1933,7352,0.262921653971708,"Donald Trump"
"11625","19141","Hillary Clinton","IA",1314,7348,0.178824169842134,"Donald Trump"
"11635","6043","Hillary Clinton","CA",2568,7345,0.349625595643295,"Donald Trump"
"11640","26053","Hillary Clinton","MI",2925,7313,0.399972651442636,"Donald Trump"
"11646","47049","Hillary Clinton","TN",1100,7311,0.150458213650663,"Donald Trump"
"11653","51005","Hillary Clinton","VA",2165,7306,0.296331782096907,"Donald Trump"
"11658","26113","Hillary Clinton","MI",1565,7301,0.214354198055061,"Donald Trump"
"11664","13229","Hillary Clinton","GA",903,7297,0.123749486090174,"Donald Trump"
"11667","35029","Hillary Clinton","NM",3195,7295,0.437971213159698,"Donald Trump"
"11675","8007","Hillary Clinton","CO",2489,7290,0.341426611796982,"Donald Trump"
"11697","17193","Hillary Clinton","IL",1412,7289,0.193716559198793,"Donald Trump"
"11701","51029","Hillary Clinton","VA",3128,7284,0.42943437671609,"Donald Trump"
"11706","48219","Hillary Clinton","TX",1257,7282,0.172617412798682,"Donald Trump"
"11710","12045","Hillary Clinton","FL",1715,7279,0.235609286989971,"Donald Trump"
"11716","31131","Hillary Clinton","NE",2017,7279,0.277098502541558,"Donald Trump"
"11720","1023","Hillary Clinton","AL",3109,7268,0.427765547605944,"Donald Trump"
"11724","21099","Hillary Clinton","KY",1730,7263,0.238193583918491,"Donald Trump"
"11730","31043","Hillary Clinton","NE",2904,7259,0.400055104008817,"Donald Trump"
"11734","51077","Hillary Clinton","VA",1407,7258,0.193855056489391,"Donald Trump"
"11739","5135","Hillary Clinton","AR",1472,7246,0.203146563621308,"Donald Trump"
"11747","28007","Hillary Clinton","MS",2847,7242,0.393123446561723,"Donald Trump"
"11754","21161","Hillary Clinton","KY",1970,7216,0.2730044345898,"Donald Trump"
"11760","26141","Hillary Clinton","MI",2400,7215,0.332640332640333,"Donald Trump"
"11766","18139","Hillary Clinton","IN",1525,7214,0.21139451067369,"Donald Trump"
"11769","12029","Hillary Clinton","FL",1270,7202,0.176339905581783,"Donald Trump"
"11775","47171","Hillary Clinton","TN",1260,7166,0.17583030979626,"Donald Trump"
"11782","21103","Hillary Clinton","KY",1828,7145,0.255843247025892,"Donald Trump"
"11788","47085","Hillary Clinton","TN",1967,7139,0.275528785544194,"Donald Trump"
"11795","20061","Hillary Clinton","KS",2569,7129,0.360359096647496,"Donald Trump"
"11799","47151","Hillary Clinton","TN",934,7123,0.131124526182788,"Donald Trump"
"11806","5141","Hillary Clinton","AR",1547,7116,0.217397414277684,"Donald Trump"
"11814","51735","Hillary Clinton","VA",1599,7114,0.224768062974417,"Donald Trump"
"11819","37041","Hillary Clinton","NC",2965,7108,0.417135621834553,"Donald Trump"
"11822","29151","Hillary Clinton","MO",998,7078,0.141000282565697,"Donald Trump"
"11827","53047","Hillary Clinton","WA",2630,7061,0.372468488882595,"Donald Trump"
"11834","19029","Hillary Clinton","IA",1946,7055,0.275832742735648,"Donald Trump"
"11843","28051","Hillary Clinton","MS",5820,7045,0.826117814052519,"Hillary Clinton"
"11851","51007","Hillary Clinton","VA",2150,7035,0.305614783226724,"Donald Trump"
"11856","28005","Hillary Clinton","MS",2688,7033,0.382198208445898,"Donald Trump"
"11863","5057","Hillary Clinton","AR",2371,7031,0.337220878964585,"Donald Trump"
"11871","55107","Hillary Clinton","WI",2171,7029,0.308863280694267,"Donald Trump"
"11878","48395","Hillary Clinton","TX",2203,7010,0.314265335235378,"Donald Trump"
"11882","22013","Hillary Clinton","LA",3129,7005,0.446680942184154,"Donald Trump"
"11895","13001","Hillary Clinton","GA",1434,7003,0.204769384549479,"Donald Trump"
"11898","13091","Hillary Clinton","GA",1836,6995,0.262473195139385,"Donald Trump"
"11901","54043","Hillary Clinton","WV",1435,6988,0.205352032054951,"Donald Trump"
"11906","19145","Hillary Clinton","IA",1801,6968,0.258467278989667,"Donald Trump"
"11916","51520","Hillary Clinton","VA",1832,6966,0.262991673844387,"Donald Trump"
"11921","48057","Hillary Clinton","TX",2118,6957,0.304441569642087,"Donald Trump"
"11925","39067","Hillary Clinton","OH",1663,6956,0.239074180563542,"Donald Trump"
"11930","13011","Hillary Clinton","GA",684,6946,0.0984739418370285,"Donald Trump"
"11933","48051","Hillary Clinton","TX",1491,6945,0.214686825053996,"Donald Trump"
"11937","47041","Hillary Clinton","TN",1566,6940,0.225648414985591,"Donald Trump"
"11944","48133","Hillary Clinton","TX",776,6935,0.111896178803172,"Donald Trump"
"11947","13163","Hillary Clinton","GA",3809,6934,0.549322180559562,"Hillary Clinton"
"11951","51113","Hillary Clinton","VA",2202,6934,0.317565618690511,"Donald Trump"
"11955","5107","Hillary Clinton","AR",4292,6932,0.619157530294287,"Hillary Clinton"
"11965","49013","Hillary Clinton","UT",500,6932,0.0721292556260819,"Donald Trump"
"11974","1075","Hillary Clinton","AL",1035,6931,0.149329101139807,"Donald Trump"
"11978","55011","Hillary Clinton","WI",2531,6921,0.365698598468429,"Donald Trump"
"11985","18165","Hillary Clinton","IN",2081,6913,0.301027050484594,"Donald Trump"
"11988","5053","Hillary Clinton","AR",1407,6908,0.203676896352056,"Donald Trump"
"11995","8003","Hillary Clinton","CO",3168,6897,0.45933014354067,"Hillary Clinton"
"12018","20139","Hillary Clinton","KS",1730,6894,0.250942848854076,"Donald Trump"
"12022","27159","Hillary Clinton","MN",1684,6894,0.244270380040615,"Donald Trump"
"12031","54041","Hillary Clinton","WV",1336,6885,0.194045025417574,"Donald Trump"
"12036","13267","Hillary Clinton","GA",1678,6879,0.243930803895915,"Donald Trump"
"12039","16067","Hillary Clinton","ID",1167,6870,0.169868995633188,"Donald Trump"
"12047","5037","Hillary Clinton","AR",1995,6863,0.290689202972461,"Donald Trump"
"12055","19047","Hillary Clinton","IA",1985,6862,0.289274264062955,"Donald Trump"
"12065","19005","Hillary Clinton","IA",2409,6837,0.352347520842475,"Donald Trump"
"12075","26039","Hillary Clinton","MI",2110,6833,0.308795551002488,"Donald Trump"
"12081","5087","Hillary Clinton","AR",1587,6829,0.232391272514277,"Donald Trump"
"12088","47075","Hillary Clinton","TN",3704,6824,0.542790152403283,"Hillary Clinton"
"12096","48123","Hillary Clinton","TX",1161,6822,0.170184696569921,"Donald Trump"
"12100","29135","Hillary Clinton","MO",1237,6808,0.181698002350176,"Donald Trump"
"12104","35053","Hillary Clinton","NM",3275,6792,0.48218492343934,"Hillary Clinton"
"12113","46079","Hillary Clinton","SD",2314,6786,0.340996168582375,"Donald Trump"
"12117","5089","Hillary Clinton","AR",1377,6778,0.203157273532015,"Donald Trump"
"12125","29065","Hillary Clinton","MO",978,6778,0.144290351136028,"Donald Trump"
"12130","37137","Hillary Clinton","NC",2427,6772,0.35838747784997,"Donald Trump"
"12133","46005","Hillary Clinton","SD",1912,6772,0.282339043118724,"Donald Trump"
"12137","19075","Hillary Clinton","IA",1847,6766,0.272982559858114,"Donald Trump"
"12147","21051","Hillary Clinton","KY",752,6765,0.111160384331116,"Donald Trump"
"12153","5047","Hillary Clinton","AR",1376,6764,0.203429923122413,"Donald Trump"
"12161","21221","Hillary Clinton","KY",1587,6745,0.235285396590067,"Donald Trump"
"12167","42057","Hillary Clinton","PA",904,6743,0.134064956250927,"Donald Trump"
"12172","13281","Hillary Clinton","GA",1206,6726,0.179304192685103,"Donald Trump"
"12175","51135","Hillary Clinton","VA",2829,6717,0.421170165252345,"Donald Trump"
"12180","8071","Hillary Clinton","CO",2614,6693,0.390557298670253,"Donald Trump"
"12202","21203","Hillary Clinton","KY",915,6688,0.136812200956938,"Donald Trump"
"12208","39111","Hillary Clinton","OH",1647,6686,0.24633562668262,"Donald Trump"
"12212","1085","Hillary Clinton","AL",4882,6676,0.731276213301378,"Hillary Clinton"
"12217","27113","Hillary Clinton","MN",2146,6671,0.321690900914406,"Donald Trump"
"12226","29067","Hillary Clinton","MO",984,6664,0.14765906362545,"Donald Trump"
"12231","47129","Hillary Clinton","TN",1053,6664,0.158013205282113,"Donald Trump"
"12238","13221","Hillary Clinton","GA",1829,6650,0.275037593984962,"Donald Trump"
"12241","17127","Hillary Clinton","IL",1555,6633,0.234433891150309,"Donald Trump"
"12245","51103","Hillary Clinton","VA",2862,6599,0.433702076072132,"Donald Trump"
"12250","37143","Hillary Clinton","NC",2291,6595,0.347384382107657,"Donald Trump"
"12253","5043","Hillary Clinton","AR",2364,6590,0.358725341426404,"Donald Trump"
"12261","18121","Hillary Clinton","IN",1441,6576,0.219130170316302,"Donald Trump"
"12264","1027","Hillary Clinton","AL",1234,6572,0.18776628119294,"Donald Trump"
"12268","22059","Hillary Clinton","LA",605,6568,0.0921132764920828,"Donald Trump"
"12281","13019","Hillary Clinton","GA",1041,6563,0.158616486362944,"Donald Trump"
"12284","53051","Hillary Clinton","WA",1871,6563,0.285083041292092,"Donald Trump"
"12291","30043","Hillary Clinton","MT",1975,6559,0.301112974538802,"Donald Trump"
"12296","47091","Hillary Clinton","TN",988,6556,0.150701647345943,"Donald Trump"
"12303","56009","Hillary Clinton","WY",668,6552,0.101953601953602,"Donald Trump"
"12309","1035","Hillary Clinton","AL",3069,6543,0.469050894085282,"Donald Trump"
"12313","1029","Hillary Clinton","AL",684,6532,0.104715248009798,"Donald Trump"
"12317","48287","Hillary Clinton","TX",1372,6522,0.210364918736584,"Donald Trump"
"12321","47139","Hillary Clinton","TN",1252,6520,0.192024539877301,"Donald Trump"
"12328","8081","Hillary Clinton","CO",874,6510,0.134254992319508,"Donald Trump"
"12350","54091","Hillary Clinton","WV",1483,6498,0.228224068944291,"Donald Trump"
"12354","27075","Hillary Clinton","MN",3077,6472,0.475432632880099,"Hillary Clinton"
"12364","40001","Hillary Clinton","OK",1374,6468,0.212430426716141,"Donald Trump"
"12367","21045","Hillary Clinton","KY",767,6439,0.119117875446498,"Donald Trump"
"12373","17125","Hillary Clinton","IL",2008,6433,0.312140525415825,"Donald Trump"
"12377","32013","Hillary Clinton","NV",1386,6433,0.215451577801959,"Donald Trump"
"12383","5149","Hillary Clinton","AR",1472,6423,0.229176397322124,"Donald Trump"
"12391","17129","Hillary Clinton","IL",1808,6423,0.281488401058695,"Donald Trump"
"12395","22027","Hillary Clinton","LA",2717,6421,0.423142812646005,"Donald Trump"
"12408","29117","Hillary Clinton","MO",1265,6408,0.197409488139825,"Donald Trump"
"12413","51051","Hillary Clinton","VA",1335,6405,0.208430913348946,"Donald Trump"
"12417","25019","Hillary Clinton","MA",4144,6404,0.647095565271705,"Hillary Clinton"
"12422","20005","Hillary Clinton","KS",1946,6393,0.304395432504302,"Donald Trump"
"12425","1119","Hillary Clinton","AL",4739,6391,0.741511500547645,"Hillary Clinton"
"12430","5121","Hillary Clinton","AR",1425,6378,0.223424270931326,"Donald Trump"
"12438","22127","Hillary Clinton","LA",1643,6368,0.258008793969849,"Donald Trump"
"12451","28131","Hillary Clinton","MS",1400,6368,0.219849246231156,"Donald Trump"
"12458","30041","Hillary Clinton","MT",2350,6368,0.369032663316583,"Donald Trump"
"12463","19037","Hillary Clinton","IA",2264,6367,0.355583477304853,"Donald Trump"
"12473","21123","Hillary Clinton","KY",1278,6367,0.200722475263075,"Donald Trump"
"12479","40117","Hillary Clinton","OK",1341,6346,0.211314213677907,"Donald Trump"
"12482","28013","Hillary Clinton","MS",1884,6339,0.297207761476574,"Donald Trump"
"12489","19119","Hillary Clinton","IA",917,6336,0.144728535353535,"Donald Trump"
"12499","28077","Hillary Clinton","MS",2181,6329,0.344604202875652,"Donald Trump"
"12506","47005","Hillary Clinton","TN",1474,6322,0.23315406516925,"Donald Trump"
"12513","27071","Hillary Clinton","MN",2306,6313,0.365277997782354,"Donald Trump"
"12522","48177","Hillary Clinton","TX",1567,6304,0.248572335025381,"Donald Trump"
"12526","27121","Hillary Clinton","MN",2106,6294,0.334604385128694,"Donald Trump"
"12535","39115","Hillary Clinton","OH",1711,6290,0.272019077901431,"Donald Trump"
"12540","17053","Hillary Clinton","IL",1410,6289,0.224200985848307,"Donald Trump"
"12544","35057","Hillary Clinton","NM",1770,6286,0.281578110085905,"Donald Trump"
