fips,county,candidate,votes
22043,Grant,"Mitt Romney, Paul Ryan Republican",7082
22043,Grant,"Virgil Goode, James Clymer Constitution",16
22043,Grant,"Ross Anderson, Luis Rodriguez Justice",10
22043,Grant,"Jack Fellure, Toby Davis Prohibition",6
22043,Grant,"Peta Lindsay, Yari Osorio Socialism and Liberation",5
22043,Grant,"Jerry White, Phyllis Scherrer Socialist Equality",4
22043,Grant,"James Harris, Alyson Kennedy Socialist Workers",3
22043,Grant,"Sheila Tittle, Matthew Turner We The People",22
22045,Iberia,"Barack Obama, Joe Biden Democratic",12132
22045,Iberia,"Jill Stein, Cheri Honkala Green",100
22045,Iberia,"Gary Johnson, James P. Gray Libertarian",158
22045,Iberia,"Mitt Romney, Paul Ryan Republican",20892
22045,Iberia,"Virgil Goode, James Clymer Constitution",35
22045,Iberia,"Ross Anderson, Luis Rodriguez Justice",27
22045,Iberia,"Jack Fellure, Toby Davis Prohibition",8
22045,Iberia,"Peta Lindsay, Yari Osorio Socialism and Liberation",6
22045,Iberia,"Jerry White, Phyllis Scherrer Socialist Equality",6
22045,Iberia,"James Harris, Alyson Kennedy Socialist Workers",2
22045,Iberia,"Sheila Tittle, Matthew Turner We The People",31
22047,Iberville,"Barack Obama, Joe Biden Democratic",9548
22047,Iberville,"Jill Stein, Cheri Honkala Green",60
22047,Iberville,"Gary Johnson, James P. Gray Libertarian",79
22047,Iberville,"Mitt Romney, Paul Ryan Republican",7271
22047,Iberville,"Virgil Goode, James Clymer Constitution",13
22047,Iberville,"Ross Anderson, Luis Rodriguez Justice",14
22047,Iberville,"Jack Fellure, Toby Davis Prohibition",4
22047,Iberville,"Peta Lindsay, Yari Osorio Socialism and Liberation",4
22047,Iberville,"Jerry White, Phyllis Scherrer Socialist Equality",6
22047,Iberville,"James Harris, Alyson Kennedy Socialist Workers",6
22047,Iberville,"Sheila Tittle, Matthew Turner We The People",9
22049,Jackson,"Barack Obama, Joe Biden Democratic",2305
22049,Jackson,"Jill Stein, Cheri Honkala Green",22
22049,Jackson,"Gary Johnson, James P. Gray Libertarian",37
22049,Jackson,"Mitt Romney, Paul Ryan Republican",5132
22049,Jackson,"Virgil Goode, James Clymer Constitution",10
22049,Jackson,"Ross Anderson, Luis Rodriguez Justice",3
22049,Jackson,"Jack Fellure, Toby Davis Prohibition",1
22049,Jackson,"Peta Lindsay, Yari Osorio Socialism and Liberation",4
22049,Jackson,"Jerry White, Phyllis Scherrer Socialist Equality",3
22049,Jackson,"James Harris, Alyson Kennedy Socialist Workers",0
22049,Jackson,"Sheila Tittle, Matthew Turner We The People",12
22051,Jefferson,"Barack Obama, Joe Biden Democratic",70384
22051,Jefferson,"Jill Stein, Cheri Honkala Green",681
22051,Jefferson,"Gary Johnson, James P. Gray Libertarian",2160
22051,Jefferson,"Mitt Romney, Paul Ryan Republican",102536
22051,Jefferson,"Virgil Goode, James Clymer Constitution",172
22051,Jefferson,"Ross Anderson, Luis Rodriguez Justice",110
22051,Jefferson,"Jack Fellure, Toby Davis Prohibition",45
22051,Jefferson,"Peta Lindsay, Yari Osorio Socialism and Liberation",38
22051,Jefferson,"Jerry White, Phyllis Scherrer Socialist Equality",25
22051,Jefferson,"James Harris, Alyson Kennedy Socialist Workers",27
22051,Jefferson,"Sheila Tittle, Matthew Turner We The People",165
22053,Jefferson Davis,"Barack Obama, Joe Biden Democratic",3484
22053,Jefferson Davis,"Jill Stein, Cheri Honkala Green",58
22053,Jefferson Davis,"Gary Johnson, James P. Gray Libertarian",97
22053,Jefferson Davis,"Mitt Romney, Paul Ryan Republican",10014
22053,Jefferson Davis,"Virgil Goode, James Clymer Constitution",21
22053,Jefferson Davis,"Ross Anderson, Luis Rodriguez Justice",13
22053,Jefferson Davis,"Jack Fellure, Toby Davis Prohibition",6
22053,Jefferson Davis,"Peta Lindsay, Yari Osorio Socialism and Liberation",10
22053,Jefferson Davis,"Jerry White, Phyllis Scherrer Socialist Equality",4
22053,Jefferson Davis,"James Harris, Alyson Kennedy Socialist Workers",3
22053,Jefferson Davis,"Sheila Tittle, Matthew Turner We The People",24
22055,Lafayette,"Barack Obama, Joe Biden Democratic",31768
22055,Lafayette,"Jill Stein, Cheri Honkala Green",367
22055,Lafayette,"Gary Johnson, James P. Gray Libertarian",1228
22055,Lafayette,"Mitt Romney, Paul Ryan Republican",64992
22055,Lafayette,"Virgil Goode, James Clymer Constitution",109
22055,Lafayette,"Ross Anderson, Luis Rodriguez Justice",60
22055,Lafayette,"Jack Fellure, Toby Davis Prohibition",17
22055,Lafayette,"Peta Lindsay, Yari Osorio Socialism and Liberation",27
22055,Lafayette,"Jerry White, Phyllis Scherrer Socialist Equality",9
22055,Lafayette,"James Harris, Alyson Kennedy Socialist Workers",14
22055,Lafayette,"Sheila Tittle, Matthew Turner We The People",51
22057,Lafourche,"Barack Obama, Joe Biden Democratic",9623
22057,Lafourche,"Jill Stein, Cheri Honkala Green",217
22057,Lafourche,"Gary Johnson, James P. Gray Libertarian",424
22057,Lafourche,"Mitt Romney, Paul Ryan Republican",28592
22057,Lafourche,"Virgil Goode, James Clymer Constitution",50
22057,Lafourche,"Ross Anderson, Luis Rodriguez Justice",36
22057,Lafourche,"Jack Fellure, Toby Davis Prohibition",21
22057,Lafourche,"Peta Lindsay, Yari Osorio Socialism and Liberation",13
22057,Lafourche,"Jerry White, Phyllis Scherrer Socialist Equality",11
22057,Lafourche,"James Harris, Alyson Kennedy Socialist Workers",15
22057,Lafourche,"Sheila Tittle, Matthew Turner We The People",73
22059,La Salle,"Barack Obama, Joe Biden Democratic",764
22059,La Salle,"Jill Stein, Cheri Honkala Green",20
22059,La Salle,"Gary Johnson, James P. Gray Libertarian",25
22059,La Salle,"Mitt Romney, Paul Ryan Republican",5726
22059,La Salle,"Virgil Goode, James Clymer Constitution",10
22059,La Salle,"Ross Anderson, Luis Rodriguez Justice",7
22059,La Salle,"Jack Fellure, Toby Davis Prohibition",1
22059,La Salle,"Peta Lindsay, Yari Osorio Socialism and Liberation",7
22059,La Salle,"Jerry White, Phyllis Scherrer Socialist Equality",0
22059,La Salle,"James Harris, Alyson Kennedy Socialist Workers",1
22059,La Salle,"Sheila Tittle, Matthew Turner We The People",11
22061,Lincoln,"Barack Obama, Joe Biden Democratic",7956
22061,Lincoln,"Jill Stein, Cheri Honkala Green",45
22061,Lincoln,"Gary Johnson, James P. Gray Libertarian",187
22061,Lincoln,"Mitt Romney, Paul Ryan Republican",10739
22061,Lincoln,"Virgil Goode, James Clymer Constitution",31
22061,Lincoln,"Ross Anderson, Luis Rodriguez Justice",9
22061,Lincoln,"Jack Fellure, Toby Davis Prohibition",8
22061,Lincoln,"Peta Lindsay, Yari Osorio Socialism and Liberation",3
22061,Lincoln,"Jerry White, Phyllis Scherrer Socialist Equality",3
22061,Lincoln,"James Harris, Alyson Kennedy Socialist Workers",2
22061,Lincoln,"Sheila Tittle, Matthew Turner We The People",10
22063,Livingston,"Barack Obama, Joe Biden Democratic",7451
22063,Livingston,"Jill Stein, Cheri Honkala Green",204
22063,Livingston,"Gary Johnson, James P. Gray Libertarian",634
22063,Livingston,"Mitt Romney, Paul Ryan Republican",45513
22063,Livingston,"Virgil Goode, James Clymer Constitution",90
22063,Livingston,"Ross Anderson, Luis Rodriguez Justice",44
22063,Livingston,"Jack Fellure, Toby Davis Prohibition",14
22063,Livingston,"Peta Lindsay, Yari Osorio Socialism and Liberation",20
22063,Livingston,"Jerry White, Phyllis Scherrer Socialist Equality",4
22063,Livingston,"James Harris, Alyson Kennedy Socialist Workers",9
22063,Livingston,"Sheila Tittle, Matthew Turner We The People",79
22065,Madison,"Barack Obama, Joe Biden Democratic",3154
22065,Madison,"Jill Stein, Cheri Honkala Green",7
22065,Madison,"Gary Johnson, James P. Gray Libertarian",9
22065,Madison,"Mitt Romney, Paul Ryan Republican",2000
22065,Madison,"Virgil Goode, James Clymer Constitution",5
22065,Madison,"Ross Anderson, Luis Rodriguez Justice",4
22065,Madison,"Jack Fellure, Toby Davis Prohibition",1
22065,Madison,"Peta Lindsay, Yari Osorio Socialism and Liberation",2
22065,Madison,"Jerry White, Phyllis Scherrer Socialist Equality",2
22065,Madison,"James Harris, Alyson Kennedy Socialist Workers",1
22065,Madison,"Sheila Tittle, Matthew Turner We The People",2
22067,Morehouse,"Barack Obama, Joe Biden Democratic",5888
22067,Morehouse,"Jill Stein, Cheri Honkala Green",35
22067,Morehouse,"Gary Johnson, James P. Gray Libertarian",45
22067,Morehouse,"Mitt Romney, Paul Ryan Republican",6591
22067,Morehouse,"Virgil Goode, James Clymer Constitution",15
22067,Morehouse,"Ross Anderson, Luis Rodriguez Justice",11
22067,Morehouse,"Jack Fellure, Toby Davis Prohibition",7
22067,Morehouse,"Peta Lindsay, Yari Osorio Socialism and Liberation",8
22067,Morehouse,"Jerry White, Phyllis Scherrer Socialist Equality",2
22067,Morehouse,"James Harris, Alyson Kennedy Socialist Workers",3
22067,Morehouse,"Sheila Tittle, Matthew Turner We The People",9
22069,Natchitoches,"Barack Obama, Joe Biden Democratic",7942
22069,Natchitoches,"Jill Stein, Cheri Honkala Green",44
22069,Natchitoches,"Gary Johnson, James P. Gray Libertarian",135
22069,Natchitoches,"Mitt Romney, Paul Ryan Republican",9077
22069,Natchitoches,"Virgil Goode, James Clymer Constitution",21
22069,Natchitoches,"Ross Anderson, Luis Rodriguez Justice",7
22069,Natchitoches,"Jack Fellure, Toby Davis Prohibition",1
22069,Natchitoches,"Peta Lindsay, Yari Osorio Socialism and Liberation",6
22069,Natchitoches,"Jerry White, Phyllis Scherrer Socialist Equality",5
22069,Natchitoches,"James Harris, Alyson Kennedy Socialist Workers",4
22069,Natchitoches,"Sheila Tittle, Matthew Turner We The People",16
22071,Orleans,"Barack Obama, Joe Biden Democratic",126722
22071,Orleans,"Jill Stein, Cheri Honkala Green",830
22071,Orleans,"Gary Johnson, James P. Gray Libertarian",1859
22071,Orleans,"Mitt Romney, Paul Ryan Republican",28003
22071,Orleans,"Virgil Goode, James Clymer Constitution",110
22071,Orleans,"Ross Anderson, Luis Rodriguez Justice",116
22071,Orleans,"Jack Fellure, Toby Davis Prohibition",27
22071,Orleans,"Peta Lindsay, Yari Osorio Socialism and Liberation",30
22071,Orleans,"Jerry White, Phyllis Scherrer Socialist Equality",21
22071,Orleans,"James Harris, Alyson Kennedy Socialist Workers",38
22071,Orleans,"Sheila Tittle, Matthew Turner We The People",57
22073,Ouachita,"Barack Obama, Joe Biden Democratic",26645
22073,Ouachita,"Jill Stein, Cheri Honkala Green",155
22073,Ouachita,"Gary Johnson, James P. Gray Libertarian",526
22073,Ouachita,"Mitt Romney, Paul Ryan Republican",40948
22073,Ouachita,"Virgil Goode, James Clymer Constitution",103
22073,Ouachita,"Ross Anderson, Luis Rodriguez Justice",27
22073,Ouachita,"Jack Fellure, Toby Davis Prohibition",9
22073,Ouachita,"Peta Lindsay, Yari Osorio Socialism and Liberation",5
22073,Ouachita,"Jerry White, Phyllis Scherrer Socialist Equality",8
22073,Ouachita,"James Harris, Alyson Kennedy Socialist Workers",14
22073,Ouachita,"Sheila Tittle, Matthew Turner We The People",34
22075,Plaquemines,"Barack Obama, Joe Biden Democratic",3599
22075,Plaquemines,"Jill Stein, Cheri Honkala Green",29
22075,Plaquemines,"Gary Johnson, James P. Gray Libertarian",93
22075,Plaquemines,"Mitt Romney, Paul Ryan Republican",6471
22075,Plaquemines,"Virgil Goode, James Clymer Constitution",9
22075,Plaquemines,"Ross Anderson, Luis Rodriguez Justice",8
22075,Plaquemines,"Jack Fellure, Toby Davis Prohibition",10
22075,Plaquemines,"Peta Lindsay, Yari Osorio Socialism and Liberation",7
22075,Plaquemines,"Jerry White, Phyllis Scherrer Socialist Equality",2
22075,Plaquemines,"James Harris, Alyson Kennedy Socialist Workers",2
22075,Plaquemines,"Sheila Tittle, Matthew Turner We The People",9
22077,Pointe Coupee,"Barack Obama, Joe Biden Democratic",5436
22077,Pointe Coupee,"Jill Stein, Cheri Honkala Green",46
22077,Pointe Coupee,"Gary Johnson, James P. Gray Libertarian",55
22077,Pointe Coupee,"Mitt Romney, Paul Ryan Republican",6548
22077,Pointe Coupee,"Virgil Goode, James Clymer Constitution",21
22077,Pointe Coupee,"Ross Anderson, Luis Rodriguez Justice",8
22077,Pointe Coupee,"Jack Fellure, Toby Davis Prohibition",8
22077,Pointe Coupee,"Peta Lindsay, Yari Osorio Socialism and Liberation",9
22077,Pointe Coupee,"Jerry White, Phyllis Scherrer Socialist Equality",4
22077,Pointe Coupee,"James Harris, Alyson Kennedy Socialist Workers",4
