fips,county,candidate,votes
24031,Montgomery,Deonia  Neveu,0
24031,Montgomery,Durham/ Lopez,3
24031,Montgomery,Dwight Kenneth French,2
24031,Montgomery,James  Clymer,2
24031,Montgomery,Johnson/ Gray,4382
24031,Montgomery,Kevin M. Thorne,0
24031,Montgomery,Leon Leo Ray,0
24031,Montgomery,Matthew  Lydick,2
24031,Montgomery,Michael David Boyles,1
24031,Montgomery,Miller/ Bertram,8
24031,Montgomery,Nelson  Keyton,0
24031,Montgomery,Obama/ Biden,323400
24031,Montgomery,Other Write-Ins,1376
24031,Montgomery,Reed/ Cary,1
24031,Montgomery,Richard  Duncan,1
24031,Montgomery,Robert William Dietz,0
24031,Montgomery,Romney/ Ryan,123353
24031,Montgomery,Roseanne  Barr,7
24031,Montgomery,Santa  Claus,43
24031,Montgomery,Sheila  Tittle,0
24031,Montgomery,Stein/ Honkala,3282
24031,Montgomery,Terrance James O'Hara,0
24031,Montgomery,Virgil  Goode,52
24033,Prince George's,"Fred Donald Dickson, Jr.",0
24033,Prince George's,"Theodis (Ted)  Brown, Sr.",0
24033,Prince George's,Anderson/ Rodriguez,7
24033,Prince George's,Andre  Barnett,2
24033,Prince George's,Barbara A. Prokopich,0
24033,Prince George's,Briscoe/ Ogle,4
24033,Prince George's,Bruce  Mlynski,0
24033,Prince George's,Cecil James Roth,0
24033,Prince George's,Chehade/ McAllister,4
24033,Prince George's,Christensen/ Gibbs,0
24033,Prince George's,Darrell  Hykes,3
24033,Prince George's,David M. Crosby,2
24033,Prince George's,Dean  Morstad,0
24033,Prince George's,Dennis  Knill,0
24033,Prince George's,Deonia  Neveu,0
24033,Prince George's,Durham/ Lopez,0
24033,Prince George's,Dwight Kenneth French,0
24033,Prince George's,James  Clymer,3
24033,Prince George's,Johnson/ Gray,1732
24033,Prince George's,Kevin M. Thorne,0
24033,Prince George's,Leon Leo Ray,0
24033,Prince George's,Matthew  Lydick,0
24033,Prince George's,Michael David Boyles,1
24033,Prince George's,Miller/ Bertram,1
24033,Prince George's,Nelson  Keyton,0
24033,Prince George's,Obama/ Biden,347938
24033,Prince George's,Other Write-Ins,935
24033,Prince George's,Reed/ Cary,1
