fips,county,candidate,votes
55041,FOREST,BARACK OBAMA/JOE BIDEN,2425
55041,FOREST,VIRGIL GOODE/JIM CLYMER,11
55041,FOREST,GARY JOHNSON/JAMES P. GRAY,23
55041,FOREST,"GLORIA LA RIVA/FILBERTO RAMIREZ, JR.",0
55041,FOREST,JERRY WHITE/PHYLLIS SCHERRER,4
55041,FOREST,JILL STEIN/BEN MANSKI,6
55041,FOREST,ROSS C. ROCKY ANDERSON/LUIS J. RODRIGUEZ (WRITE-IN),0
55041,FOREST,ROSEANNE BARR/CINDY LEE SHEEHAN (WRITE IN),0
55041,FOREST,SCATTERING,7
55043,GRANT,MITT ROMNEY/PAUL RYAN,10255
55043,GRANT,BARACK OBAMA/JOE BIDEN,13594
55043,GRANT,VIRGIL GOODE/JIM CLYMER,62
55043,GRANT,GARY JOHNSON/JAMES P. GRAY,201
55043,GRANT,"GLORIA LA RIVA/FILBERTO RAMIREZ, JR.",9
55043,GRANT,JERRY WHITE/PHYLLIS SCHERRER,5
55043,GRANT,JILL STEIN/BEN MANSKI,56
55043,GRANT,ROSS C. ROCKY ANDERSON/LUIS J. RODRIGUEZ (WRITE-IN),1
55043,GRANT,ROSEANNE BARR/CINDY LEE SHEEHAN (WRITE IN),0
55043,GRANT,SCATTERING,65
55045,GREEN,MITT ROMNEY/PAUL RYAN,7857
55045,GREEN,BARACK OBAMA/JOE BIDEN,11206
55045,GREEN,VIRGIL GOODE/JIM CLYMER,29
55045,GREEN,GARY JOHNSON/JAMES P. GRAY,142
55045,GREEN,"GLORIA LA RIVA/FILBERTO RAMIREZ, JR.",2
55045,GREEN,JERRY WHITE/PHYLLIS SCHERRER,3
55045,GREEN,JILL STEIN/BEN MANSKI,44
55045,GREEN,ROSS C. ROCKY ANDERSON/LUIS J. RODRIGUEZ (WRITE-IN),0
55045,GREEN,ROSEANNE BARR/CINDY LEE SHEEHAN (WRITE IN),0
55045,GREEN,SCATTERING,39
55047,GREEN LAKE,MITT ROMNEY/PAUL RYAN,5782
55047,GREEN LAKE,BARACK OBAMA/JOE BIDEN,3793
55047,GREEN LAKE,VIRGIL GOODE/JIM CLYMER,22
55047,GREEN LAKE,GARY JOHNSON/JAMES P. GRAY,43
55047,GREEN LAKE,"GLORIA LA RIVA/FILBERTO RAMIREZ, JR.",4
55047,GREEN LAKE,JERRY WHITE/PHYLLIS SCHERRER,0
55047,GREEN LAKE,JILL STEIN/BEN MANSKI,19
55047,GREEN LAKE,ROSS C. ROCKY ANDERSON/LUIS J. RODRIGUEZ (WRITE-IN),0
55047,GREEN LAKE,ROSEANNE BARR/CINDY LEE SHEEHAN (WRITE IN),1
55047,GREEN LAKE,SCATTERING,11
55049,IOWA,MITT ROMNEY/PAUL RYAN,4287
55049,IOWA,BARACK OBAMA/JOE BIDEN,8105
55049,IOWA,VIRGIL GOODE/JIM CLYMER,13
55049,IOWA,GARY JOHNSON/JAMES P. GRAY,78
55049,IOWA,"GLORIA LA RIVA/FILBERTO RAMIREZ, JR.",0
55049,IOWA,JERRY WHITE/PHYLLIS SCHERRER,2
55049,IOWA,JILL STEIN/BEN MANSKI,27
55049,IOWA,ROSS C. ROCKY ANDERSON/LUIS J. RODRIGUEZ (WRITE-IN),0
55049,IOWA,ROSEANNE BARR/CINDY LEE SHEEHAN (WRITE IN),0
55049,IOWA,SCATTERING,22
55051,IRON,MITT ROMNEY/PAUL RYAN,1790
55051,IRON,BARACK OBAMA/JOE BIDEN,1784
55051,IRON,VIRGIL GOODE/JIM CLYMER,10
55051,IRON,GARY JOHNSON/JAMES P. GRAY,27
55051,IRON,"GLORIA LA RIVA/FILBERTO RAMIREZ, JR.",2
55051,IRON,JERRY WHITE/PHYLLIS SCHERRER,2
55051,IRON,JILL STEIN/BEN MANSKI,9
55051,IRON,ROSS C. ROCKY ANDERSON/LUIS J. RODRIGUEZ (WRITE-IN),0
55051,IRON,ROSEANNE BARR/CINDY LEE SHEEHAN (WRITE IN),0
55051,IRON,SCATTERING,8
55053,JACKSON,MITT ROMNEY/PAUL RYAN,3900
55053,JACKSON,BARACK OBAMA/JOE BIDEN,5298
55053,JACKSON,VIRGIL GOODE/JIM CLYMER,17
55053,JACKSON,GARY JOHNSON/JAMES P. GRAY,48
55053,JACKSON,"GLORIA LA RIVA/FILBERTO RAMIREZ, JR.",4
55053,JACKSON,JERRY WHITE/PHYLLIS SCHERRER,4
55053,JACKSON,JILL STEIN/BEN MANSKI,21
55053,JACKSON,ROSS C. ROCKY ANDERSON/LUIS J. RODRIGUEZ (WRITE-IN),0
55053,JACKSON,ROSEANNE BARR/CINDY LEE SHEEHAN (WRITE IN),0
55053,JACKSON,SCATTERING,21
55055,JEFFERSON,MITT ROMNEY/PAUL RYAN,23517
55055,JEFFERSON,BARACK OBAMA/JOE BIDEN,20158
55055,JEFFERSON,VIRGIL GOODE/JIM CLYMER,93
55055,JEFFERSON,GARY JOHNSON/JAMES P. GRAY,303
55055,JEFFERSON,"GLORIA LA RIVA/FILBERTO RAMIREZ, JR.",3
55055,JEFFERSON,JERRY WHITE/PHYLLIS SCHERRER,7
55055,JEFFERSON,JILL STEIN/BEN MANSKI,106
55055,JEFFERSON,ROSS C. ROCKY ANDERSON/LUIS J. RODRIGUEZ (WRITE-IN),0
55055,JEFFERSON,ROSEANNE BARR/CINDY LEE SHEEHAN (WRITE IN),0
55055,JEFFERSON,SCATTERING,94
55057,JUNEAU,MITT ROMNEY/PAUL RYAN,5411
55057,JUNEAU,BARACK OBAMA/JOE BIDEN,6242
55057,JUNEAU,VIRGIL GOODE/JIM CLYMER,22
55057,JUNEAU,GARY JOHNSON/JAMES P. GRAY,82
55057,JUNEAU,"GLORIA LA RIVA/FILBERTO RAMIREZ, JR.",2
55057,JUNEAU,JERRY WHITE/PHYLLIS SCHERRER,3
55057,JUNEAU,JILL STEIN/BEN MANSKI,33
55057,JUNEAU,ROSS C. ROCKY ANDERSON/LUIS J. RODRIGUEZ (WRITE-IN),0
55057,JUNEAU,ROSEANNE BARR/CINDY LEE SHEEHAN (WRITE IN),0
55057,JUNEAU,SCATTERING,32
55059,KENOSHA,MITT ROMNEY/PAUL RYAN,34977
55059,KENOSHA,BARACK OBAMA/JOE BIDEN,44867
55059,KENOSHA,VIRGIL GOODE/JIM CLYMER,97
55059,KENOSHA,GARY JOHNSON/JAMES P. GRAY,566
55059,KENOSHA,"GLORIA LA RIVA/FILBERTO RAMIREZ, JR.",20
55059,KENOSHA,JERRY WHITE/PHYLLIS SCHERRER,11
55059,KENOSHA,JILL STEIN/BEN MANSKI,188
55059,KENOSHA,ROSS C. ROCKY ANDERSON/LUIS J. RODRIGUEZ (WRITE-IN),1
55059,KENOSHA,ROSEANNE BARR/CINDY LEE SHEEHAN (WRITE IN),0
55059,KENOSHA,SCATTERING,170
55061,KEWAUNEE,MITT ROMNEY/PAUL RYAN,5747
55061,KEWAUNEE,BARACK OBAMA/JOE BIDEN,5153
55061,KEWAUNEE,VIRGIL GOODE/JIM CLYMER,27
55061,KEWAUNEE,GARY JOHNSON/JAMES P. GRAY,56
55061,KEWAUNEE,"GLORIA LA RIVA/FILBERTO RAMIREZ, JR.",2
55061,KEWAUNEE,JERRY WHITE/PHYLLIS SCHERRER,6
55061,KEWAUNEE,JILL STEIN/BEN MANSKI,30
55061,KEWAUNEE,ROSS C. ROCKY ANDERSON/LUIS J. RODRIGUEZ (WRITE-IN),0
55061,KEWAUNEE,ROSEANNE BARR/CINDY LEE SHEEHAN (WRITE IN),0
55061,KEWAUNEE,SCATTERING,16
55063,LA CROSSE,MITT ROMNEY/PAUL RYAN,25751
55063,LA CROSSE,BARACK OBAMA/JOE BIDEN,36693
55063,LA CROSSE,VIRGIL GOODE/JIM CLYMER,129
55063,LA CROSSE,GARY JOHNSON/JAMES P. GRAY,547
55063,LA CROSSE,"GLORIA LA RIVA/FILBERTO RAMIREZ, JR.",9
55063,LA CROSSE,JERRY WHITE/PHYLLIS SCHERRER,12
55063,LA CROSSE,JILL STEIN/BEN MANSKI,176
55063,LA CROSSE,ROSS C. ROCKY ANDERSON/LUIS J. RODRIGUEZ (WRITE-IN),8
55063,LA CROSSE,ROSEANNE BARR/CINDY LEE SHEEHAN (WRITE IN),5
55063,LA CROSSE,SCATTERING,132
55065,LAFAYETTE,MITT ROMNEY/PAUL RYAN,3314
55065,LAFAYETTE,BARACK OBAMA/JOE BIDEN,4536
55065,LAFAYETTE,VIRGIL GOODE/JIM CLYMER,17
55065,LAFAYETTE,GARY JOHNSON/JAMES P. GRAY,46
55065,LAFAYETTE,"GLORIA LA RIVA/FILBERTO RAMIREZ, JR.",2
55065,LAFAYETTE,JERRY WHITE/PHYLLIS SCHERRER,3
55065,LAFAYETTE,JILL STEIN/BEN MANSKI,25
55065,LAFAYETTE,ROSS C. ROCKY ANDERSON/LUIS J. RODRIGUEZ (WRITE-IN),0
55065,LAFAYETTE,ROSEANNE BARR/CINDY LEE SHEEHAN (WRITE IN),0
55065,LAFAYETTE,SCATTERING,9
55067,LANGLADE,MITT ROMNEY/PAUL RYAN,5816
55067,LANGLADE,BARACK OBAMA/JOE BIDEN,4573
55067,LANGLADE,VIRGIL GOODE/JIM CLYMER,26
55067,LANGLADE,GARY JOHNSON/JAMES P. GRAY,49
55067,LANGLADE,"GLORIA LA RIVA/FILBERTO RAMIREZ, JR.",2
55067,LANGLADE,JERRY WHITE/PHYLLIS SCHERRER,3
55067,LANGLADE,JILL STEIN/BEN MANSKI,22
55067,LANGLADE,ROSS C. ROCKY ANDERSON/LUIS J. RODRIGUEZ (WRITE-IN),0
55067,LANGLADE,ROSEANNE BARR/CINDY LEE SHEEHAN (WRITE IN),0
55067,LANGLADE,SCATTERING,28
55069,LINCOLN,MITT ROMNEY/PAUL RYAN,7455
55069,LINCOLN,BARACK OBAMA/JOE BIDEN,7563
55069,LINCOLN,VIRGIL GOODE/JIM CLYMER,37
55069,LINCOLN,GARY JOHNSON/JAMES P. GRAY,90
55069,LINCOLN,"GLORIA LA RIVA/FILBERTO RAMIREZ, JR.",1
55069,LINCOLN,JERRY WHITE/PHYLLIS SCHERRER,3
55069,LINCOLN,JILL STEIN/BEN MANSKI,35
55069,LINCOLN,ROSS C. ROCKY ANDERSON/LUIS J. RODRIGUEZ (WRITE-IN),0
55069,LINCOLN,ROSEANNE BARR/CINDY LEE SHEEHAN (WRITE IN),0
55069,LINCOLN,SCATTERING,32
55071,MANITOWOC,MITT ROMNEY/PAUL RYAN,21604
55071,MANITOWOC,BARACK OBAMA/JOE BIDEN,20403
55071,MANITOWOC,VIRGIL GOODE/JIM CLYMER,111
55071,MANITOWOC,GARY JOHNSON/JAMES P. GRAY,300
55071,MANITOWOC,"GLORIA LA RIVA/FILBERTO RAMIREZ, JR.",7
55071,MANITOWOC,JERRY WHITE/PHYLLIS SCHERRER,5
55071,MANITOWOC,JILL STEIN/BEN MANSKI,102
55071,MANITOWOC,ROSS C. ROCKY ANDERSON/LUIS J. RODRIGUEZ (WRITE-IN),1
55071,MANITOWOC,ROSEANNE BARR/CINDY LEE SHEEHAN (WRITE IN),2
55071,MANITOWOC,SCATTERING,82
55073,MARATHON,MITT ROMNEY/PAUL RYAN,36617
55073,MARATHON,BARACK OBAMA/JOE BIDEN,32363
55073,MARATHON,VIRGIL GOODE/JIM CLYMER,126
55073,MARATHON,GARY JOHNSON/JAMES P. GRAY,421
55073,MARATHON,"GLORIA LA RIVA/FILBERTO RAMIREZ, JR.",6
55073,MARATHON,JERRY WHITE/PHYLLIS SCHERRER,15
55073,MARATHON,JILL STEIN/BEN MANSKI,175
55073,MARATHON,ROSS C. ROCKY ANDERSON/LUIS J. RODRIGUEZ (WRITE-IN),1
55073,MARATHON,ROSEANNE BARR/CINDY LEE SHEEHAN (WRITE IN),3
55073,MARATHON,SCATTERING,135
55075,MARINETTE,MITT ROMNEY/PAUL RYAN,10619
55075,MARINETTE,BARACK OBAMA/JOE BIDEN,9882
55075,MARINETTE,VIRGIL GOODE/JIM CLYMER,38
55075,MARINETTE,GARY JOHNSON/JAMES P. GRAY,141
55075,MARINETTE,"GLORIA LA RIVA/FILBERTO RAMIREZ, JR.",4
55075,MARINETTE,JERRY WHITE/PHYLLIS SCHERRER,4
55075,MARINETTE,JILL STEIN/BEN MANSKI,51
55075,MARINETTE,ROSS C. ROCKY ANDERSON/LUIS J. RODRIGUEZ (WRITE-IN),0
55075,MARINETTE,ROSEANNE BARR/CINDY LEE SHEEHAN (WRITE IN),0
55075,MARINETTE,SCATTERING,38
55077,MARQUETTE,MITT ROMNEY/PAUL RYAN,3992
55077,MARQUETTE,BARACK OBAMA/JOE BIDEN,4014
55077,MARQUETTE,VIRGIL GOODE/JIM CLYMER,17
55077,MARQUETTE,GARY JOHNSON/JAMES P. GRAY,43
55077,MARQUETTE,"GLORIA LA RIVA/FILBERTO RAMIREZ, JR.",2
55077,MARQUETTE,JERRY WHITE/PHYLLIS SCHERRER,4
55077,MARQUETTE,JILL STEIN/BEN MANSKI,13
55077,MARQUETTE,ROSS C. ROCKY ANDERSON/LUIS J. RODRIGUEZ (WRITE-IN),0
55077,MARQUETTE,ROSEANNE BARR/CINDY LEE SHEEHAN (WRITE IN),0
55077,MARQUETTE,SCATTERING,20
55078,MENOMINEE,MITT ROMNEY/PAUL RYAN,179
55078,MENOMINEE,BARACK OBAMA/JOE BIDEN,1191
55078,MENOMINEE,VIRGIL GOODE/JIM CLYMER,1
55078,MENOMINEE,GARY JOHNSON/JAMES P. GRAY,5
55078,MENOMINEE,"GLORIA LA RIVA/FILBERTO RAMIREZ, JR.",0
55078,MENOMINEE,JERRY WHITE/PHYLLIS SCHERRER,0
