fips,county,candidate,votes
13005,Bacon,GARY JOHNSON (L),46
13007,Baker,GARY JOHNSON (L),10
13009,Baldwin,GARY JOHNSON (L),160
13011,Banks,GARY JOHNSON (L),59
13013,Barrow,GARY JOHNSON (L),433
13015,Bartow,GARY JOHNSON (L),510
13017,Ben Hill,GARY JOHNSON (L),44
13019,Berrien,GARY JOHNSON (L),84
13021,Bibb,GARY JOHNSON (L),482
13023,Bleckley,GARY JOHNSON (L),51
13025,Brantley,GARY JOHNSON (L),99
13027,Brooks,GARY JOHNSON (L),50
13029,Bryan,GARY JOHNSON (L),172
13031,Bulloch,GARY JOHNSON (L),302
13033,Burke,GARY JOHNSON (L),72
13035,Butts,GARY JOHNSON (L),100
13037,Calhoun,GARY JOHNSON (L),7
13039,Camden,GARY JOHNSON (L),263
13043,Candler,GARY JOHNSON (L),27
13045,Carroll,GARY JOHNSON (L),563
13047,Catoosa,GARY JOHNSON (L),434
13049,Charlton,GARY JOHNSON (L),39
13051,Chatham,GARY JOHNSON (L),1111
13053,Chattahoochee,GARY JOHNSON (L),26
13055,Chattooga,GARY JOHNSON (L),138
13057,Cherokee,GARY JOHNSON (L),1758
13059,Clarke,GARY JOHNSON (L),950
13061,Clay,GARY JOHNSON (L),3
13063,Clayton,GARY JOHNSON (L),424
13065,Clinch,GARY JOHNSON (L),22
13067,Cobb,GARY JOHNSON (L),5024
13069,Coffee,GARY JOHNSON (L),144
13071,Colquitt,GARY JOHNSON (L),108
13073,Columbia,GARY JOHNSON (L),699
13075,Cook,GARY JOHNSON (L),51
13077,Coweta,GARY JOHNSON (L),723
13079,Crawford,GARY JOHNSON (L),58
13081,Crisp,GARY JOHNSON (L),47
13083,Dade,GARY JOHNSON (L),135
13085,Dawson,GARY JOHNSON (L),150
13089,DeKalb,GARY JOHNSON (L),3292
13087,Decatur,GARY JOHNSON (L),69
13091,Dodge,GARY JOHNSON (L),77
13093,Dooly,GARY JOHNSON (L),28
13095,Dougherty,GARY JOHNSON (L),172
13097,Douglas,GARY JOHNSON (L),565
13099,Early,GARY JOHNSON (L),31
13101,Echols,GARY JOHNSON (L),12
13103,Effingham,GARY JOHNSON (L),248
13105,Elbert,GARY JOHNSON (L),103
13107,Emanuel,GARY JOHNSON (L),55
