fips,county,candidate,votes
39115,Morgan,Mike Vargo ,0
39117,Morrow,Stewart Alexander,22
39117,Morrow,Susan Daniels,0
39117,Morrow,Richard Duncan,70
39117,Morrow,Virgil Goode,39
39117,Morrow,Gary Johnson,174
39117,Morrow,Nelson Keyton,0
39117,Morrow,Barack Obama,5933
39117,Morrow,Jill Reed,0
39117,Morrow,Platt Robertson,0
39117,Morrow,Mitt Romney,9865
39117,Morrow,Jill Stein,79
39117,Morrow,Randall Terry,0
39117,Morrow,Mike Vargo ,2
39119,Muskingum,Stewart Alexander,35
39119,Muskingum,Susan Daniels,0
39119,Muskingum,Richard Duncan,158
39119,Muskingum,Virgil Goode,89
39119,Muskingum,Gary Johnson,352
39119,Muskingum,Nelson Keyton,0
